Date,Settlement_Period,Generator_Name,Generator_Full_Name,BOA_Volume
2024-03-19,23,SGRWO-2,Seagreen 2,-67.984
2024-03-19,23,SGRWO-3,Seagreen 3,-156.95
2024-03-19,23,SGRWO-4,Seagreen 4,-136.966
2024-03-19,23,SGRWO-5,Seagreen 5,-77.984
2024-03-19,23,SGRWO-6,Seagreen 6,-279.9
2024-03-19,24,DOREW-1,Dorenell 1,-15.456
2024-03-19,24,DOREW-2,Dorenell 2,-17.354
2024-03-19,24,HALSW-1,Halsary Forest,-27
2024-03-19,24,SGRWO-1,Seagreen 1,-209.766
2024-03-19,24,SGRWO-2,Seagreen 2,-66.934
2024-03-19,24,SGRWO-3,Seagreen 3,-153.866
2024-03-19,24,SGRWO-4,Seagreen 4,-134.866
2024-03-19,24,SGRWO-5,Seagreen 5,-76.934
2024-03-19,24,SGRWO-6,Seagreen 6,-273.666
2024-03-19,25,HALSW-1,Halsary Forest,-3.6
2024-03-19,25,SGRWO-1,Seagreen 1,-195.6
2024-03-19,25,SGRWO-2,Seagreen 2,-63.9
2024-03-19,25,SGRWO-3,Seagreen 3,-128.166
2024-03-19,25,SGRWO-4,Seagreen 4,-118.934
2024-03-19,25,SGRWO-5,Seagreen 5,-65.134
2024-03-19,25,SGRWO-6,Seagreen 6,-254.484
2024-03-19,26,SGRWO-1,Seagreen 1,-171.434
2024-03-19,26,SGRWO-2,Seagreen 2,-57.85
2024-03-19,26,SGRWO-3,Seagreen 3,-99.684
2024-03-19,26,SGRWO-4,Seagreen 4,-87.716
2024-03-19,26,SGRWO-5,Seagreen 5,-49.834
2024-03-19,26,SGRWO-6,Seagreen 6,-223.284
2024-03-19,27,SGRWO-1,Seagreen 1,-147.25
2024-03-19,27,SGRWO-3,Seagreen 3,-86.566
2024-03-19,27,SGRWO-4,Seagreen 4,-75.616
2024-03-19,27,SGRWO-5,Seagreen 5,-42.784
2024-03-19,27,SGRWO-6,Seagreen 6,-192.05
2024-03-19,28,SGRWO-1,Seagreen 1,-102.4
2024-03-19,28,SGRWO-3,Seagreen 3,-12.684
2024-03-19,28,SGRWO-4,Seagreen 4,-52.7
2024-03-19,28,SGRWO-5,Seagreen 5,-0.5
2024-03-19,28,SGRWO-6,Seagreen 6,-135.216
2024-03-19,29,SGRWO-1,Seagreen 1,-70.516
2024-03-19,29,SGRWO-3,Seagreen 3,-42.716
2024-03-19,29,SGRWO-4,Seagreen 4,-36.766
2024-03-19,29,SGRWO-6,Seagreen 6,-94.366
2024-03-19,30,SGRWO-1,Seagreen 1,-18.934
2024-03-19,30,SGRWO-3,Seagreen 3,-0.566
2024-03-19,30,SGRWO-4,Seagreen 4,-8.066
2024-03-19,30,SGRWO-6,Seagreen 6,-54.234
2024-03-20,45,EDINW-1,Edinbane,-1
2024-03-20,46,EDINW-1,Edinbane,-3.416
2024-03-20,47,EDINW-1,Edinbane,-9.266
2024-03-20,48,EDINW-1,Edinbane,-12.684
2024-03-20,48,GORDW-2,Gordonbush Ext,-11.616
2024-03-20,48,HALSW-1,Halsary Forest,-6.666
2024-03-20,48,SGRWO-1,Seagreen 1,-19.834
2024-03-20,48,SGRWO-2,Seagreen 2,-1.616
2024-03-20,48,SGRWO-3,Seagreen 3,-11.484
2024-03-20,48,SGRWO-4,Seagreen 4,-6.084
2024-03-20,48,SGRWO-5,Seagreen 5,-1.734
2024-03-20,48,SGRWO-6,Seagreen 6,-16.116
2024-03-21,1,DOREW-1,Dorenell 1,-5.4
2024-03-21,1,DOREW-2,Dorenell 2,-11.544
2024-03-21,1,EDINW-1,Edinbane,-19
2024-03-21,1,GORDW-2,Gordonbush Ext,-26.034
2024-03-21,1,HALSW-1,Halsary Forest,-27
2024-03-21,1,MOWEO-1,Moray Firth Eastern 1,-21.234
2024-03-21,1,SGRWO-1,Seagreen 1,-87.316
2024-03-21,1,SGRWO-2,Seagreen 2,-7.084
2024-03-21,1,SGRWO-3,Seagreen 3,-48.166
2024-03-21,1,SGRWO-4,Seagreen 4,-42.15
2024-03-21,1,SGRWO-5,Seagreen 5,-8.084
2024-03-21,1,SGRWO-6,Seagreen 6,-114.416
2024-03-21,2,DOREW-1,Dorenell 1,-21
2024-03-21,2,DOREW-2,Dorenell 2,-41
2024-03-21,2,EDINW-1,Edinbane,-20
2024-03-21,2,GORDW-2,Gordonbush Ext,-28.034
2024-03-21,2,HALSW-1,Halsary Forest,-27
2024-03-21,2,MOWEO-1,Moray Firth Eastern 1,-104
2024-03-21,2,MOWEO-2,Moray Firth Eastern 2,-5.55
2024-03-21,2,MOWEO-3,Moray Firth Eastern 3,-5.416
2024-03-21,2,SGRWO-1,Seagreen 1,-106.384
2024-03-21,2,SGRWO-2,Seagreen 2,-12.734
2024-03-21,2,SGRWO-3,Seagreen 3,-58.216
2024-03-21,2,SGRWO-4,Seagreen 4,-51.184
2024-03-21,2,SGRWO-5,Seagreen 5,-14.966
2024-03-21,2,SGRWO-6,Seagreen 6,-139.516
2024-03-21,3,DOREW-1,Dorenell 1,-29.5
2024-03-21,3,DOREW-2,Dorenell 2,-44.5
2024-03-21,3,EDINW-1,Edinbane,-20
2024-03-21,3,GORDW-2,Gordonbush Ext,-32.034
2024-03-21,3,HALSW-1,Halsary Forest,-28
2024-03-21,3,MOWEO-1,Moray Firth Eastern 1,-109
2024-03-21,3,MOWEO-2,Moray Firth Eastern 2,-125.834
2024-03-21,3,MOWEO-3,Moray Firth Eastern 3,-77.334
2024-03-21,3,SGRWO-1,Seagreen 1,-144.534
2024-03-21,3,SGRWO-2,Seagreen 2,-34.134
2024-03-21,3,SGRWO-3,Seagreen 3,-79.3
2024-03-21,3,SGRWO-4,Seagreen 4,-69.266
2024-03-21,3,SGRWO-5,Seagreen 5,-39.15
2024-03-21,3,SGRWO-6,Seagreen 6,-189.7
2024-03-21,4,DOREW-1,Dorenell 1,-41
2024-03-21,4,DOREW-2,Dorenell 2,-47
2024-03-21,4,EDINW-1,Edinbane,-20
2024-03-21,4,GORDW-2,Gordonbush Ext,-34.05
2024-03-21,4,HALSW-1,Halsary Forest,-27
2024-03-21,4,MOWEO-1,Moray Firth Eastern 1,-112
2024-03-21,4,MOWEO-2,Moray Firth Eastern 2,-139
2024-03-21,4,MOWEO-3,Moray Firth Eastern 3,-169.466
2024-03-21,4,SGRWO-1,Seagreen 1,-176.466
2024-03-21,4,SGRWO-2,Seagreen 2,-42.116
2024-03-21,4,SGRWO-3,Seagreen 3,-97.25
2024-03-21,4,SGRWO-4,Seagreen 4,-85.216
2024-03-21,4,SGRWO-5,Seagreen 5,-48.134
2024-03-21,4,SGRWO-6,Seagreen 6,-231.6
2024-03-21,5,DOREW-1,Dorenell 1,-53.5
2024-03-21,5,DOREW-2,Dorenell 2,-53.5
2024-03-21,5,EDINW-1,Edinbane,-20
2024-03-21,5,GORDW-2,Gordonbush Ext,-37.016
2024-03-21,5,HALSW-1,Halsary Forest,-28
2024-03-21,5,MOWEO-1,Moray Firth Eastern 1,-122.666
2024-03-21,5,MOWEO-2,Moray Firth Eastern 2,-155.9
2024-03-21,5,MOWEO-3,Moray Firth Eastern 3,-183
2024-03-21,5,SGRWO-1,Seagreen 1,-203.384
2024-03-21,5,SGRWO-2,Seagreen 2,-49.084
2024-03-21,5,SGRWO-3,Seagreen 3,-112.216
2024-03-21,5,SGRWO-4,Seagreen 4,-98.184
2024-03-21,5,SGRWO-5,Seagreen 5,-56.1
2024-03-21,5,SGRWO-6,Seagreen 6,-266.5
2024-03-21,6,DOREW-1,Dorenell 1,-86.5
2024-03-21,6,DOREW-2,Dorenell 2,-81
2024-03-21,6,EDINW-1,Edinbane,-20
2024-03-21,6,GORDW-2,Gordonbush Ext,-38
2024-03-21,6,HALSW-1,Halsary Forest,-28
2024-03-21,6,MOWEO-1,Moray Firth Eastern 1,-138
2024-03-21,6,MOWEO-2,Moray Firth Eastern 2,-166
2024-03-21,6,MOWEO-3,Moray Firth Eastern 3,-185
2024-03-21,6,SGRWO-1,Seagreen 1,-226.266
2024-03-21,6,SGRWO-2,Seagreen 2,-54.066
2024-03-21,6,SGRWO-3,Seagreen 3,-124.166
2024-03-21,6,SGRWO-4,Seagreen 4,-109.134
2024-03-21,6,SGRWO-5,Seagreen 5,-62.084
2024-03-21,6,SGRWO-6,Seagreen 6,-296.366
2024-03-21,7,DOREW-1,Dorenell 1,-87
2024-03-21,7,DOREW-2,Dorenell 2,-81
2024-03-21,7,EDINW-1,Edinbane,-20
2024-03-21,7,GORDW-2,Gordonbush Ext,-38
2024-03-21,7,GRGRW-1,Greengairs East,-5.074
2024-03-21,7,HALSW-1,Halsary Forest,-28
2024-03-21,7,MOWEO-1,Moray Firth Eastern 1,-139
2024-03-21,7,MOWEO-2,Moray Firth Eastern 2,-167
2024-03-21,7,MOWEO-3,Moray Firth Eastern 3,-186
2024-03-21,7,SGRWO-1,Seagreen 1,-240.216
2024-03-21,7,SGRWO-2,Seagreen 2,-57.066
2024-03-21,7,SGRWO-3,Seagreen 3,-132.134
2024-03-21,7,SGRWO-4,Seagreen 4,-115.116
2024-03-21,7,SGRWO-5,Seagreen 5,-66.066
2024-03-21,7,SGRWO-6,Seagreen 6,-314.3
2024-03-21,8,BABAW-1,Baillie,-36.334
2024-03-21,8,BRYBW-1,Berry Burn,-52.15
2024-03-21,8,BTUIW-3,Beinn an Tuirc Phase 3,-5.466
2024-03-21,8,DOREW-1,Dorenell 1,-87
2024-03-21,8,DOREW-2,Dorenell 2,-81
2024-03-21,8,EDINW-1,Edinbane,-20
2024-03-21,8,GORDW-2,Gordonbush Ext,-37.984
2024-03-21,8,GRGRW-1,Greengairs East,-29.5
2024-03-21,8,HALSW-1,Halsary Forest,-28
2024-03-21,8,MOWEO-1,Moray Firth Eastern 1,-141
2024-03-21,8,MOWEO-2,Moray Firth Eastern 2,-170
2024-03-21,8,MOWEO-3,Moray Firth Eastern 3,-188
2024-03-21,8,SGRWO-1,Seagreen 1,-253.2
2024-03-21,8,SGRWO-2,Seagreen 2,-61.05
2024-03-21,8,SGRWO-3,Seagreen 3,-140.1
2024-03-21,8,SGRWO-4,Seagreen 4,-122.1
2024-03-21,8,SGRWO-5,Seagreen 5,-70.05
2024-03-21,8,SGRWO-6,Seagreen 6,-332.25
2024-03-21,9,AKGLW-3,Aikengall 3,-44.884
2024-03-21,9,ASHWW-1,Andershaw,-1.916
2024-03-21,9,ASLVW-1,Assel Valley,-1.156
2024-03-21,9,BABAW-1,Baillie,-41
2024-03-21,9,BLARW-1,Blary Hill,-14.534
2024-03-21,9,BRYBW-1,Berry Burn,-66
2024-03-21,9,BTUIW-3,Beinn an Tuirc Phase 3,-44
2024-03-21,9,CRGHW-1,Carraig Gheal,-5.25
2024-03-21,9,CRMLW-1,Corriemoillie,-3.916
2024-03-21,9,CUMHW-1,Cumberhead (Revised),-19.35
2024-03-21,9,DOREW-1,Dorenell 1,-94
2024-03-21,9,DOREW-2,Dorenell 2,-81
2024-03-21,9,EDINW-1,Edinbane,-20
2024-03-21,9,GORDW-2,Gordonbush Ext,-37
2024-03-21,9,GRGRW-1,Greengairs East,-32
2024-03-21,9,HALSW-1,Halsary Forest,-28
2024-03-21,9,KENNW-1,Kennoxhead Phase 1,-37.836
2024-03-21,9,KPMRW-1,Kype Muir,-43.556
2024-03-21,9,MIDMW-1,Middle Muir,-15.822
2024-03-21,9,MOWEO-1,Moray Firth Eastern 1,-190.666
2024-03-21,9,MOWEO-2,Moray Firth Eastern 2,-193.6
2024-03-21,9,MOWEO-3,Moray Firth Eastern 3,-207.6
2024-03-21,9,SGRWO-1,Seagreen 1,-260.216
2024-03-21,9,SGRWO-2,Seagreen 2,-62.05
2024-03-21,9,SGRWO-3,Seagreen 3,-143.116
2024-03-21,9,SGRWO-4,Seagreen 4,-125.1
2024-03-21,9,SGRWO-5,Seagreen 5,-71.066
2024-03-21,9,SGRWO-6,Seagreen 6,-341.266
2024-03-21,10,AKGLW-2,Aikengall 2,-49.916
2024-03-21,10,AKGLW-3,Aikengall 3,-74
2024-03-21,10,ASHWW-1,Andershaw,-26
2024-03-21,10,ASLVW-1,Assel Valley,-17.5
2024-03-21,10,BABAW-1,Baillie,-45
2024-03-21,10,BHLAW-1,Bhlaraidh,-57.4
2024-03-21,10,BLARW-1,Blary Hill,-23.484
2024-03-21,10,BRYBW-1,Berry Burn,-66
2024-03-21,10,BTUIW-3,Beinn an Tuirc Phase 3,-45
2024-03-21,10,CRGHW-1,Carraig Gheal,-45.5
2024-03-21,10,CRMLW-1,Corriemoillie,-47
2024-03-21,10,CUMHW-1,Cumberhead (Revised),-26
2024-03-21,10,DALQW-1,Dalquhandy,-31.256
2024-03-21,10,DOREW-1,Dorenell 1,-95.5
2024-03-21,10,DOREW-2,Dorenell 2,-81
2024-03-21,10,DOUGW-1,Douglas West,-15.814
2024-03-21,10,EDINW-1,Edinbane,-20
2024-03-21,10,GLNKW-1,Glen Kyllachy,-39.2
2024-03-21,10,GLOFW-1,Glens of Foudland,-12.366
2024-03-21,10,GLWSW-1,Galawhistle,-14.306
2024-03-21,10,GORDW-2,Gordonbush Ext,-37
2024-03-21,10,GRGRW-1,Greengairs East,-34
2024-03-21,10,HALSW-1,Halsary Forest,-28
2024-03-21,10,KENNW-1,Kennoxhead Phase 1,-48
2024-03-21,10,KPMRW-1,Kype Muir,-66.5
2024-03-21,10,MIDMW-1,Middle Muir,-36.5
2024-03-21,10,MOWEO-1,Moray Firth Eastern 1,-226
2024-03-21,10,MOWEO-2,Moray Firth Eastern 2,-216
2024-03-21,10,MOWEO-3,Moray Firth Eastern 3,-224
2024-03-21,10,SAKNW-1,Sandy Knowe,-10.318
2024-03-21,10,SGRWO-1,Seagreen 1,-273.134
2024-03-21,10,SGRWO-2,Seagreen 2,-65.034
2024-03-21,10,SGRWO-3,Seagreen 3,-150.084
2024-03-21,10,SGRWO-4,Seagreen 4,-131.066
2024-03-21,10,SGRWO-5,Seagreen 5,-75.034
2024-03-21,10,SGRWO-6,Seagreen 6,-357.016
2024-03-21,10,TWSHW-1,Twentyshilling Hill,-31.666
2024-03-21,10,WDRGW-1,Windy Rig,-36.198
2024-03-21,10,WISTW-2,Brockloch Rig,-16.076
2024-03-21,11,AKGLW-2,Aikengall 2,-59.5
2024-03-21,11,AKGLW-3,Aikengall 3,-79.5
2024-03-21,11,ASHWW-1,Andershaw,-29
2024-03-21,11,ASLVW-1,Assel Valley,-18
2024-03-21,11,BABAW-1,Baillie,-48
2024-03-21,11,BHLAW-1,Bhlaraidh,-83.016
2024-03-21,11,BLARW-1,Blary Hill,-24.484
2024-03-21,11,BRYBW-1,Berry Burn,-66
2024-03-21,11,BTUIW-3,Beinn an Tuirc Phase 3,-47
2024-03-21,11,CAIRW-2,Cairn Uish 2 (Rothes 2),-32.116
2024-03-21,11,CRGHW-1,Carraig Gheal,-46
2024-03-21,11,CRMLW-1,Corriemoillie,-47
2024-03-21,11,CRYRW-2,Crystal Rig 2,-26.992
2024-03-21,11,CUMHW-1,Cumberhead (Revised),-27
2024-03-21,11,DALQW-1,Dalquhandy,-40.5
2024-03-21,11,DOREW-1,Dorenell 1,-95.5
2024-03-21,11,DOREW-2,Dorenell 2,-81
2024-03-21,11,DOUGW-1,Douglas West,-22.5
2024-03-21,11,EDINW-1,Edinbane,-20
2024-03-21,11,GLNKW-1,Glen Kyllachy,-48
2024-03-21,11,GLOFW-1,Glens of Foudland,-14.5
2024-03-21,11,GLWSW-1,Galawhistle,-44
2024-03-21,11,GORDW-2,Gordonbush Ext,-37
2024-03-21,11,GRGRW-1,Greengairs East,-35.5
2024-03-21,11,HALSW-1,Halsary Forest,-28
2024-03-21,11,KENNW-1,Kennoxhead Phase 1,-49.5
2024-03-21,11,KPMRW-1,Kype Muir,-71.5
2024-03-21,11,MDHLW-1,Mid Hill,-49.056
2024-03-21,11,MIDMW-1,Middle Muir,-39
2024-03-21,11,MOWEO-1,Moray Firth Eastern 1,-228
2024-03-21,11,MOWEO-2,Moray Firth Eastern 2,-223
2024-03-21,11,MOWEO-3,Moray Firth Eastern 3,-225
2024-03-21,11,SAKNW-1,Sandy Knowe,-13
2024-03-21,11,SGRWO-1,Seagreen 1,-281.084
2024-03-21,11,SGRWO-2,Seagreen 2,-67.034
2024-03-21,11,SGRWO-3,Seagreen 3,-155.034
2024-03-21,11,SGRWO-4,Seagreen 4,-135.05
2024-03-21,11,SGRWO-5,Seagreen 5,-77.016
2024-03-21,11,SGRWO-6,Seagreen 6,-358
2024-03-21,11,TWSHW-1,Twentyshilling Hill,-38
2024-03-21,11,WDRGW-1,Windy Rig,-43
2024-03-21,11,WISTW-2,Brockloch Rig,-50.5
2024-03-21,12,AKGLW-2,Aikengall 2,-60.5
2024-03-21,12,AKGLW-3,Aikengall 3,-80
2024-03-21,12,ASHWW-1,Andershaw,-28
2024-03-21,12,ASLVW-1,Assel Valley,-17.5
2024-03-21,12,BABAW-1,Baillie,-49
2024-03-21,12,BHLAW-1,Bhlaraidh,-84
2024-03-21,12,BLARW-1,Blary Hill,-25
2024-03-21,12,BRYBW-1,Berry Burn,-66
2024-03-21,12,BTUIW-3,Beinn an Tuirc Phase 3,-47
2024-03-21,12,CAIRW-2,Cairn Uish 2 (Rothes 2),-41
2024-03-21,12,CRGHW-1,Carraig Gheal,-46
2024-03-21,12,CRMLW-1,Corriemoillie,-47
2024-03-21,12,CRYRW-2,Crystal Rig 2,-127
2024-03-21,12,CRYRW-3,Crystal Rig 3,-11.298
2024-03-21,12,CUMHW-1,Cumberhead (Revised),-30
2024-03-21,12,DALQW-1,Dalquhandy,-39.5
2024-03-21,12,DOREW-1,Dorenell 1,-94.5
2024-03-21,12,DOREW-2,Dorenell 2,-81
2024-03-21,12,DOUGW-1,Douglas West,-25.5
2024-03-21,12,EDINW-1,Edinbane,-20
2024-03-21,12,GLNKW-1,Glen Kyllachy,-48
2024-03-21,12,GLOFW-1,Glens of Foudland,-15
2024-03-21,12,GLWSW-1,Galawhistle,-44
2024-03-21,12,GORDW-2,Gordonbush Ext,-37
2024-03-21,12,GRGRW-1,Greengairs East,-36
2024-03-21,12,HALSW-1,Halsary Forest,-28
2024-03-21,12,KENNW-1,Kennoxhead Phase 1,-53
2024-03-21,12,KPMRW-1,Kype Muir,-78
2024-03-21,12,MDHLW-1,Mid Hill,-70.5
2024-03-21,12,MIDMW-1,Middle Muir,-44.5
2024-03-21,12,MOWEO-1,Moray Firth Eastern 1,-228
2024-03-21,12,MOWEO-2,Moray Firth Eastern 2,-228
2024-03-21,12,MOWEO-3,Moray Firth Eastern 3,-225
2024-03-21,12,SAKNW-1,Sandy Knowe,-13
2024-03-21,12,SGRWO-1,Seagreen 1,-286.034
2024-03-21,12,SGRWO-2,Seagreen 2,-69
2024-03-21,12,SGRWO-3,Seagreen 3,-157.034
2024-03-21,12,SGRWO-4,Seagreen 4,-138.016
2024-03-21,12,SGRWO-5,Seagreen 5,-78.016
2024-03-21,12,SGRWO-6,Seagreen 6,-358
2024-03-21,12,STLGW-1,Stronelairg 1,-60.066
2024-03-21,12,STLGW-2,Stronelairg 2,-68.9
2024-03-21,12,STLGW-3,Stronelairg 3,-41.934
2024-03-21,12,STRNW-1,Strathy North,-39.466
2024-03-21,12,TWSHW-1,Twentyshilling Hill,-38
2024-03-21,12,WDRGW-1,Windy Rig,-43
2024-03-21,12,WISTW-2,Brockloch Rig,-49
2024-03-21,13,AKGLW-2,Aikengall 2,-61
2024-03-21,13,AKGLW-3,Aikengall 3,-80.5
2024-03-21,13,ASHWW-1,Andershaw,-30
2024-03-21,13,ASLVW-1,Assel Valley,-15
2024-03-21,13,BABAW-1,Baillie,-48
2024-03-21,13,BHLAW-1,Bhlaraidh,-83
2024-03-21,13,BLARW-1,Blary Hill,-25.484
2024-03-21,13,BRYBW-1,Berry Burn,-66
2024-03-21,13,BTUIW-3,Beinn an Tuirc Phase 3,-47
2024-03-21,13,CAIRW-2,Cairn Uish 2 (Rothes 2),-41
2024-03-21,13,CRGHW-1,Carraig Gheal,-42
2024-03-21,13,CRMLW-1,Corriemoillie,-47
2024-03-21,13,CRYRW-2,Crystal Rig 2,-130
2024-03-21,13,CRYRW-3,Crystal Rig 3,-10.5
2024-03-21,13,CUMHW-1,Cumberhead (Revised),-20.35
2024-03-21,13,DALQW-1,Dalquhandy,-40
2024-03-21,13,DOREW-1,Dorenell 1,-96
2024-03-21,13,DOREW-2,Dorenell 2,-81
2024-03-21,13,DOUGW-1,Douglas West,-28.5
2024-03-21,13,EDINW-1,Edinbane,-20
2024-03-21,13,GLNKW-1,Glen Kyllachy,-48
2024-03-21,13,GLOFW-1,Glens of Foudland,-15
2024-03-21,13,GLWSW-1,Galawhistle,-39.1
2024-03-21,13,GORDW-2,Gordonbush Ext,-37.016
2024-03-21,13,GRGRW-1,Greengairs East,-36
2024-03-21,13,HALSW-1,Halsary Forest,-28
2024-03-21,13,KENNW-1,Kennoxhead Phase 1,-56.5
2024-03-21,13,KPMRW-1,Kype Muir,-85
2024-03-21,13,MDHLW-1,Mid Hill,-68
2024-03-21,13,MIDMW-1,Middle Muir,-44.5
2024-03-21,13,MOWEO-1,Moray Firth Eastern 1,-227
2024-03-21,13,MOWEO-2,Moray Firth Eastern 2,-231
2024-03-21,13,MOWEO-3,Moray Firth Eastern 3,-225
2024-03-21,13,SAKNW-1,Sandy Knowe,-32.5
2024-03-21,13,SGRWO-1,Seagreen 1,-288.016
2024-03-21,13,SGRWO-2,Seagreen 2,-69
2024-03-21,13,SGRWO-3,Seagreen 3,-158.016
2024-03-21,13,SGRWO-4,Seagreen 4,-139
2024-03-21,13,SGRWO-5,Seagreen 5,-79
2024-03-21,13,SGRWO-6,Seagreen 6,-358
2024-03-21,13,STLGW-1,Stronelairg 1,-68
2024-03-21,13,STLGW-2,Stronelairg 2,-78
2024-03-21,13,STLGW-3,Stronelairg 3,-68
2024-03-21,13,STRNW-1,Strathy North,-66
2024-03-21,13,TWSHW-1,Twentyshilling Hill,-38
2024-03-21,13,WDRGW-1,Windy Rig,-34
2024-03-21,13,WISTW-2,Brockloch Rig,-50
2024-03-21,14,AKGLW-2,Aikengall 2,-61.5
2024-03-21,14,AKGLW-3,Aikengall 3,-81
2024-03-21,14,ASHWW-1,Andershaw,-32
2024-03-21,14,ASLVW-1,Assel Valley,-16.5
2024-03-21,14,BABAW-1,Baillie,-48
2024-03-21,14,BHLAW-1,Bhlaraidh,-83
2024-03-21,14,BLARW-1,Blary Hill,-26
2024-03-21,14,BRYBW-1,Berry Burn,-66
2024-03-21,14,BTUIW-3,Beinn an Tuirc Phase 3,-47
2024-03-21,14,CAIRW-2,Cairn Uish 2 (Rothes 2),-41
2024-03-21,14,CRGHW-1,Carraig Gheal,-41.5
2024-03-21,14,CRMLW-1,Corriemoillie,-47
2024-03-21,14,CRYRW-2,Crystal Rig 2,-132.5
2024-03-21,14,CRYRW-3,Crystal Rig 3,-11
2024-03-21,14,DALQW-1,Dalquhandy,-41.5
2024-03-21,14,DOREW-1,Dorenell 1,-96
2024-03-21,14,DOREW-2,Dorenell 2,-81
2024-03-21,14,DOUGW-1,Douglas West,-30.5
2024-03-21,14,EDINW-1,Edinbane,-20
2024-03-21,14,GLNKW-1,Glen Kyllachy,-48
2024-03-21,14,GLOFW-1,Glens of Foudland,-2.25
2024-03-21,14,GORDW-2,Gordonbush Ext,-37.016
2024-03-21,14,GRGRW-1,Greengairs East,-36
2024-03-21,14,HALSW-1,Halsary Forest,-28
2024-03-21,14,KENNW-1,Kennoxhead Phase 1,-59.5
2024-03-21,14,KPMRW-1,Kype Muir,-63
2024-03-21,14,MDHLW-1,Mid Hill,-69.5
2024-03-21,14,MIDMW-1,Middle Muir,-43
2024-03-21,14,MOWEO-1,Moray Firth Eastern 1,-226
2024-03-21,14,MOWEO-2,Moray Firth Eastern 2,-232
2024-03-21,14,MOWEO-3,Moray Firth Eastern 3,-225
2024-03-21,14,SAKNW-1,Sandy Knowe,-40
2024-03-21,14,SGRWO-1,Seagreen 1,-288.016
2024-03-21,14,SGRWO-2,Seagreen 2,-69
2024-03-21,14,SGRWO-3,Seagreen 3,-159
2024-03-21,14,SGRWO-4,Seagreen 4,-139
2024-03-21,14,SGRWO-5,Seagreen 5,-79
2024-03-21,14,SGRWO-6,Seagreen 6,-358
2024-03-21,14,STLGW-1,Stronelairg 1,-68
2024-03-21,14,STLGW-2,Stronelairg 2,-78
2024-03-21,14,STLGW-3,Stronelairg 3,-68
2024-03-21,14,STRNW-1,Strathy North,-66
2024-03-21,14,TWSHW-1,Twentyshilling Hill,-38
2024-03-21,14,WDRGW-1,Windy Rig,-36.5
2024-03-21,14,WISTW-2,Brockloch Rig,-54.5
2024-03-21,15,AKGLW-2,Aikengall 2,-62.5
2024-03-21,15,AKGLW-3,Aikengall 3,-81
2024-03-21,15,ASHWW-1,Andershaw,-34
2024-03-21,15,ASLVW-1,Assel Valley,-17.5
2024-03-21,15,BABAW-1,Baillie,-48
2024-03-21,15,BDCHW-1,Bad A Cheo,-6
2024-03-21,15,BHLAW-1,Bhlaraidh,-83.016
2024-03-21,15,BLARW-1,Blary Hill,-26
2024-03-21,15,BRYBW-1,Berry Burn,-66
2024-03-21,15,BTUIW-3,Beinn an Tuirc Phase 3,-47
2024-03-21,15,CAIRW-2,Cairn Uish 2 (Rothes 2),-41
2024-03-21,15,CGTHW-1,Corriegarth,-1.534
2024-03-21,15,CRGHW-1,Carraig Gheal,-42
2024-03-21,15,CRMLW-1,Corriemoillie,-47
2024-03-21,15,CRYRW-2,Crystal Rig 2,-134.5
2024-03-21,15,CRYRW-3,Crystal Rig 3,-11.5
2024-03-21,15,DALQW-1,Dalquhandy,-42
2024-03-21,15,DOREW-1,Dorenell 1,-96
2024-03-21,15,DOREW-2,Dorenell 2,-81
2024-03-21,15,DOUGW-1,Douglas West,-32
2024-03-21,15,EDINW-1,Edinbane,-20
2024-03-21,15,FAARW-1,Farr 1,-4.584
2024-03-21,15,FAARW-2,Farr 2,-5.5
2024-03-21,15,GLNKW-1,Glen Kyllachy,-47.5
2024-03-21,15,GLOFW-1,Glens of Foudland,-5.75
2024-03-21,15,GLWSW-1,Galawhistle,-9.764
2024-03-21,15,GORDW-2,Gordonbush Ext,-37.984
2024-03-21,15,GRGRW-1,Greengairs East,-36
2024-03-21,15,HALSW-1,Halsary Forest,-28
2024-03-21,15,KENNW-1,Kennoxhead Phase 1,-59.5
2024-03-21,15,KPMRW-1,Kype Muir,-62
2024-03-21,15,MDHLW-1,Mid Hill,-69
2024-03-21,15,MIDMW-1,Middle Muir,-38
2024-03-21,15,MOWEO-1,Moray Firth Eastern 1,-228
2024-03-21,15,MOWEO-2,Moray Firth Eastern 2,-232
2024-03-21,15,MOWEO-3,Moray Firth Eastern 3,-226
2024-03-21,15,SAKNW-1,Sandy Knowe,-45
2024-03-21,15,SGRWO-1,Seagreen 1,-289
2024-03-21,15,SGRWO-2,Seagreen 2,-69
2024-03-21,15,SGRWO-3,Seagreen 3,-159
2024-03-21,15,SGRWO-4,Seagreen 4,-139
2024-03-21,15,SGRWO-5,Seagreen 5,-79
2024-03-21,15,SGRWO-6,Seagreen 6,-358
2024-03-21,15,STLGW-1,Stronelairg 1,-68
2024-03-21,15,STLGW-2,Stronelairg 2,-78
2024-03-21,15,STLGW-3,Stronelairg 3,-68
2024-03-21,15,STRNW-1,Strathy North,-66
2024-03-21,15,TWSHW-1,Twentyshilling Hill,-38
2024-03-21,15,WDRGW-1,Windy Rig,-39
2024-03-21,15,WISTW-2,Brockloch Rig,-57.5
2024-03-21,16,AKGLW-2,Aikengall 2,-63
2024-03-21,16,AKGLW-3,Aikengall 3,-81
2024-03-21,16,ASHWW-1,Andershaw,-34
