Date,Settlement_Period,Generator_Name,Generator_Full_Name,BOA_Volume
2024-10-21,8,CRGHW-1,Carraig Gheal,-46
2024-10-21,8,CRGTW-1,Craig II,-5
2024-10-21,8,CRMLW-1,Corriemoillie,-47
2024-10-21,8,CRYRW-2,Crystal Rig 2,-138
2024-10-21,8,CRYRW-3,Crystal Rig 3,-14
2024-10-21,8,CUMHW-1,Cumberhead (Revised),-43
2024-10-21,8,DALQW-1,Dalquhandy,-42
2024-10-21,8,DALSW-1,Dalswinton,-3.64
2024-10-21,8,DOREW-2,Dorenell 2,-47.416
2024-10-21,8,DOUGW-1,Douglas West,-43.5
2024-10-21,8,EDINW-1,Edinbane,-18
2024-10-21,8,FAARW-1,Farr 1,-46
2024-10-21,8,FAARW-2,Farr 2,-46
2024-10-21,8,FALGW-1,Fallago Rig,-64
2024-10-21,8,GLNKW-1,Glen Kyllachy,-48
2024-10-21,8,GORDW-1,Gordonbush,-70
2024-10-21,8,GORDW-2,Gordonbush Ext,-37
2024-10-21,8,GRGRW-1,Greengairs East,-13
2024-10-21,8,GRIFW-1,Griffin 1,-81.984
2024-10-21,8,GRIFW-2,Griffin 2,-87
2024-10-21,8,HALSW-1,Halsary Forest,-28
2024-10-21,8,HLTWW-1,Hill of Towie,-48
2024-10-21,8,KILBW-1,Kilbraur,-67
2024-10-21,8,KYPEW-1,Kype Muir Extension,-54
2024-10-21,8,LCLTW-1,Lochluichart,-45
2024-10-21,8,MILWW-1,Millennium,-65
2024-10-21,8,MINSW-1,Minsca,-37
2024-10-21,8,MOYEW-1,Moy,-55.5
2024-10-21,8,ROTHW-1,Cairn Uish 1 (Rothes 1),-50
2024-10-21,8,SGRWO-1,Seagreen 1,-282
2024-10-21,8,SGRWO-2,Seagreen 2,-75
2024-10-21,8,SGRWO-3,Seagreen 3,-155
2024-10-21,8,SGRWO-4,Seagreen 4,-130
2024-10-21,8,SGRWO-5,Seagreen 5,-72
2024-10-21,8,SGRWO-6,Seagreen 6,-358
2024-10-21,8,STLGW-1,Stronelairg 1,-72
2024-10-21,8,STLGW-2,Stronelairg 2,-82
2024-10-21,8,STLGW-3,Stronelairg 3,-72
2024-10-21,8,STRNW-1,Strathy North,-67
2024-10-21,8,TMNCW-1,Tom Nan Clach,-39
2024-10-21,8,TULWW-1,Tullo,-16
2024-10-21,8,TULWW-2,Tullo Ext,-24
2024-10-21,8,TWSHW-1,Twentyshilling Hill,-36.5
2024-10-21,8,VKNGW-1,Viking 1,-106
2024-10-21,8,VKNGW-2,Viking 2,-111
2024-10-21,8,VKNGW-3,Viking 3,-103
2024-10-21,8,VKNGW-4,Viking 4,-109.984
2024-10-21,8,WDRGW-1,Windy Rig,-43
2024-10-21,8,WHIHW-1,Whiteside Hill,-27
2024-10-21,8,WISTW-2,Brockloch Rig,-62
2024-10-21,9,ABRTW-1,Auchrobert,-36
2024-10-21,9,AKGLW-2,Aikengall 2,-63
2024-10-21,9,AKGLW-3,Aikengall 3,-81
2024-10-21,9,ASHWW-1,Andershaw,-35
2024-10-21,9,ASLVW-1,Assel Valley,-25
2024-10-21,9,BABAW-1,Baillie,-49.5
2024-10-21,9,BEINW-1,Beinneun,-94
2024-10-21,9,BETHW-1,Beinn Tharsuinn,-27
2024-10-21,9,BHLAW-1,Bhlaraidh,-108
2024-10-21,9,BLARW-1,Blary Hill,-33
2024-10-21,9,BLLA-2,Black Law Ext 1,-31.25
2024-10-21,9,BNWKW-1,Burn of Whilk,-19
2024-10-21,9,BOWLW-1,Barrow,-29.132
2024-10-21,9,BRDUW-1,Braes of Doune,-70
2024-10-21,9,BRYBW-1,Berry Burn,-65
2024-10-21,9,BTUIW-3,Beinn an Tuirc Phase 3,-47
2024-10-21,9,CAIRW-2,Cairn Uish 2 (Rothes 2),-37
2024-10-21,9,CGTHW-1,Corriegarth,-61
2024-10-21,9,CLDRW-1,Clashindarroch,-14.25
2024-10-21,9,CRDEW-1,Crossdykes,-23
2024-10-21,9,CRDEW-2,Crossdykes 2,-23
2024-10-21,9,CREAW-1,Creag Riabhach,-23
2024-10-21,9,CRGHW-1,Carraig Gheal,-46
2024-10-21,9,CRGTW-1,Craig II,-5
2024-10-21,9,CRMLW-1,Corriemoillie,-47
2024-10-21,9,CRYRW-2,Crystal Rig 2,-138
2024-10-21,9,CRYRW-3,Crystal Rig 3,-14
2024-10-21,9,CUMHW-1,Cumberhead (Revised),-43
2024-10-21,9,DALQW-1,Dalquhandy,-42
2024-10-21,9,DALSW-1,Dalswinton,-3
2024-10-21,9,DOREW-2,Dorenell 2,-48
2024-10-21,9,DOUGW-1,Douglas West,-43
2024-10-21,9,DRSLW-1,Dersalloch,-39.6
2024-10-21,9,EDINW-1,Edinbane,-18
2024-10-21,9,EWHLW-1,Ewe Hill,-10.766
2024-10-21,9,FAARW-1,Farr 1,-46
2024-10-21,9,FAARW-2,Farr 2,-46
2024-10-21,9,FALGW-1,Fallago Rig,-108
2024-10-21,9,GLNKW-1,Glen Kyllachy,-48
2024-10-21,9,GORDW-1,Gordonbush,-70
2024-10-21,9,GORDW-2,Gordonbush Ext,-37
2024-10-21,9,GRGRW-1,Greengairs East,-19
2024-10-21,9,GRIFW-1,Griffin 1,-81.016
2024-10-21,9,GRIFW-2,Griffin 2,-86
2024-10-21,9,HALSW-1,Halsary Forest,-28
2024-10-21,9,HLTWW-1,Hill of Towie,-48
2024-10-21,9,HRHLW-1,Hare Hill Ext,-8.634
2024-10-21,9,KILBW-1,Kilbraur,-67
2024-10-21,9,KYPEW-1,Kype Muir Extension,-54
2024-10-21,9,LCLTW-1,Lochluichart,-55.5
2024-10-21,9,MILWW-1,Millennium,-65
2024-10-21,9,MINSW-1,Minsca,-36.5
2024-10-21,9,MOYEW-1,Moy,-57.5
2024-10-21,9,ROTHW-1,Cairn Uish 1 (Rothes 1),-50
2024-10-21,9,SAKNW-1,Sandy Knowe,-12.37
2024-10-21,9,SGRWO-1,Seagreen 1,-282
2024-10-21,9,SGRWO-2,Seagreen 2,-75
2024-10-21,9,SGRWO-3,Seagreen 3,-156
2024-10-21,9,SGRWO-4,Seagreen 4,-132
2024-10-21,9,SGRWO-5,Seagreen 5,-68
2024-10-21,9,SGRWO-6,Seagreen 6,-358
2024-10-21,9,STLGW-1,Stronelairg 1,-72
2024-10-21,9,STLGW-2,Stronelairg 2,-82
2024-10-21,9,STLGW-3,Stronelairg 3,-72
2024-10-21,9,STRNW-1,Strathy North,-67
2024-10-21,9,TMNCW-1,Tom Nan Clach,-39
2024-10-21,9,TULWW-1,Tullo,-16
2024-10-21,9,TULWW-2,Tullo Ext,-24
2024-10-21,9,TWSHW-1,Twentyshilling Hill,-37
2024-10-21,9,VKNGW-1,Viking 1,-106
2024-10-21,9,VKNGW-2,Viking 2,-111
2024-10-21,9,VKNGW-3,Viking 3,-103
2024-10-21,9,VKNGW-4,Viking 4,-109
2024-10-21,9,WDRGW-1,Windy Rig,-43
2024-10-21,9,WHIHW-1,Whiteside Hill,-27
2024-10-21,9,WISTW-2,Brockloch Rig,-61.5
2024-10-21,10,ABRTW-1,Auchrobert,-36
2024-10-21,10,AKGLW-2,Aikengall 2,-63
2024-10-21,10,AKGLW-3,Aikengall 3,-81
2024-10-21,10,ASHWW-1,Andershaw,-35
2024-10-21,10,ASLVW-1,Assel Valley,-25
2024-10-21,10,BABAW-1,Baillie,-50.5
2024-10-21,10,BEINW-1,Beinneun,-94
2024-10-21,10,BETHW-1,Beinn Tharsuinn,-28
2024-10-21,10,BHLAW-1,Bhlaraidh,-107.984
2024-10-21,10,BLARW-1,Blary Hill,-32
2024-10-21,10,BLLA-2,Black Law Ext 1,-45
2024-10-21,10,BNWKW-1,Burn of Whilk,-19.5
2024-10-21,10,BOWLW-1,Barrow,-41.5
2024-10-21,10,BRDUW-1,Braes of Doune,-69.5
2024-10-21,10,BRYBW-1,Berry Burn,-65.5
2024-10-21,10,BTUIW-3,Beinn an Tuirc Phase 3,-48
2024-10-21,10,CAIRW-2,Cairn Uish 2 (Rothes 2),-37
2024-10-21,10,CGTHW-1,Corriegarth,-61
2024-10-21,10,CLDRW-1,Clashindarroch,-25
2024-10-21,10,CRDEW-1,Crossdykes,-23
2024-10-21,10,CRDEW-2,Crossdykes 2,-23
2024-10-21,10,CREAW-1,Creag Riabhach,-69
2024-10-21,10,CRGHW-1,Carraig Gheal,-46
2024-10-21,10,CRGTW-1,Craig II,-4.5
2024-10-21,10,CRMLW-1,Corriemoillie,-47
2024-10-21,10,CRYRW-2,Crystal Rig 2,-138
2024-10-21,10,CRYRW-3,Crystal Rig 3,-14
2024-10-21,10,CUMHW-1,Cumberhead (Revised),-42
2024-10-21,10,DALQW-1,Dalquhandy,-42
2024-10-21,10,DALSW-1,Dalswinton,-3
2024-10-21,10,DOREW-2,Dorenell 2,-48
2024-10-21,10,DOUGW-1,Douglas West,-42.5
2024-10-21,10,DRSLW-1,Dersalloch,-63
2024-10-21,10,EDINW-1,Edinbane,-18
2024-10-21,10,EWHLW-1,Ewe Hill,-19
2024-10-21,10,FAARW-1,Farr 1,-46
2024-10-21,10,FAARW-2,Farr 2,-46
2024-10-21,10,FALGW-1,Fallago Rig,-144
2024-10-21,10,GLNKW-1,Glen Kyllachy,-48
2024-10-21,10,GORDW-1,Gordonbush,-70
2024-10-21,10,GORDW-2,Gordonbush Ext,-37
2024-10-21,10,GRGRW-1,Greengairs East,-30.5
2024-10-21,10,GRIFW-1,Griffin 1,-82
2024-10-21,10,GRIFW-2,Griffin 2,-85.984
2024-10-21,10,HALSW-1,Halsary Forest,-28
2024-10-21,10,HLTWW-1,Hill of Towie,-47
2024-10-21,10,HRHLW-1,Hare Hill Ext,-8
2024-10-21,10,KILBW-1,Kilbraur,-67
2024-10-21,10,KYPEW-1,Kype Muir Extension,-54
2024-10-21,10,LCLTW-1,Lochluichart,-55.5
2024-10-21,10,MILWW-1,Millennium,-65
2024-10-21,10,MINSW-1,Minsca,-36.5
2024-10-21,10,MOYEW-1,Moy,-56
2024-10-21,10,ROTHW-1,Cairn Uish 1 (Rothes 1),-50
2024-10-21,10,SAKNW-1,Sandy Knowe,-55
2024-10-21,10,SGRWO-1,Seagreen 1,-282
2024-10-21,10,SGRWO-2,Seagreen 2,-75
2024-10-21,10,SGRWO-3,Seagreen 3,-156
2024-10-21,10,SGRWO-4,Seagreen 4,-132
2024-10-21,10,SGRWO-5,Seagreen 5,-68
2024-10-21,10,SGRWO-6,Seagreen 6,-358
2024-10-21,10,STLGW-1,Stronelairg 1,-72
2024-10-21,10,STLGW-2,Stronelairg 2,-82
2024-10-21,10,STLGW-3,Stronelairg 3,-72
2024-10-21,10,STRNW-1,Strathy North,-67
2024-10-21,10,TMNCW-1,Tom Nan Clach,-39
2024-10-21,10,TULWW-1,Tullo,-15.5
2024-10-21,10,TULWW-2,Tullo Ext,-24
2024-10-21,10,TWSHW-1,Twentyshilling Hill,-38
2024-10-21,10,VKNGW-1,Viking 1,-106
2024-10-21,10,VKNGW-2,Viking 2,-111
2024-10-21,10,VKNGW-3,Viking 3,-103
2024-10-21,10,VKNGW-4,Viking 4,-109
2024-10-21,10,WDRGW-1,Windy Rig,-43
2024-10-21,10,WHIHW-1,Whiteside Hill,-27
2024-10-21,10,WISTW-2,Brockloch Rig,-60.5
2024-10-21,11,ABRTW-1,Auchrobert,-36
2024-10-21,11,AKGLW-2,Aikengall 2,-63
2024-10-21,11,AKGLW-3,Aikengall 3,-81
2024-10-21,11,ASHWW-1,Andershaw,-34.5
2024-10-21,11,ASLVW-1,Assel Valley,-24
2024-10-21,11,BABAW-1,Baillie,-51
2024-10-21,11,BEINW-1,Beinneun,-40.3
2024-10-21,11,BETHW-1,Beinn Tharsuinn,-24
2024-10-21,11,BHLAW-1,Bhlaraidh,-107
2024-10-21,11,BLARW-1,Blary Hill,-28.45
2024-10-21,11,BLLA-2,Black Law Ext 1,-13.5
2024-10-21,11,BNWKW-1,Burn of Whilk,-19.5
2024-10-21,11,BOWLW-1,Barrow,-39
2024-10-21,11,BRDUW-1,Braes of Doune,-68.5
2024-10-21,11,BRYBW-1,Berry Burn,-66
2024-10-21,11,BTUIW-3,Beinn an Tuirc Phase 3,-47
2024-10-21,11,CAIRW-2,Cairn Uish 2 (Rothes 2),-37
2024-10-21,11,CGTHW-1,Corriegarth,-61
2024-10-21,11,CLDRW-1,Clashindarroch,-28.5
2024-10-21,11,CRDEW-1,Crossdykes,-23
2024-10-21,11,CRDEW-2,Crossdykes 2,-23
2024-10-21,11,CREAW-1,Creag Riabhach,-92
2024-10-21,11,CRGHW-1,Carraig Gheal,-46
2024-10-21,11,CRGTW-1,Craig II,-5
2024-10-21,11,CRMLW-1,Corriemoillie,-47
2024-10-21,11,CRYRW-2,Crystal Rig 2,-138
2024-10-21,11,CRYRW-3,Crystal Rig 3,-14
2024-10-21,11,CUMHW-1,Cumberhead (Revised),-41
2024-10-21,11,DALQW-1,Dalquhandy,-38.5
2024-10-21,11,DALSW-1,Dalswinton,-5
2024-10-21,11,DOREW-2,Dorenell 2,-48
2024-10-21,11,DOUGW-1,Douglas West,-41.5
2024-10-21,11,DRSLW-1,Dersalloch,-60
2024-10-21,11,EDINW-1,Edinbane,-16.5
2024-10-21,11,EWHLW-1,Ewe Hill,-18
2024-10-21,11,FAARW-1,Farr 1,-44.774
2024-10-21,11,FAARW-2,Farr 2,-44.774
2024-10-21,11,FALGW-1,Fallago Rig,-144
2024-10-21,11,GLNKW-1,Glen Kyllachy,-48
2024-10-21,11,GORDW-1,Gordonbush,-70
2024-10-21,11,GORDW-2,Gordonbush Ext,-0.634
2024-10-21,11,GRGRW-1,Greengairs East,-36
2024-10-21,11,GRIFW-1,Griffin 1,-81
2024-10-21,11,GRIFW-2,Griffin 2,-83.966
2024-10-21,11,HALSW-1,Halsary Forest,-28
2024-10-21,11,HLTWW-1,Hill of Towie,-43.884
2024-10-21,11,HRHLW-1,Hare Hill Ext,-17
2024-10-21,11,KILBW-1,Kilbraur,-67
2024-10-21,11,KYPEW-1,Kype Muir Extension,-53.5
2024-10-21,11,LCLTW-1,Lochluichart,-61.5
2024-10-21,11,MILWW-1,Millennium,-65
2024-10-21,11,MINSW-1,Minsca,-33
2024-10-21,11,MOWEO-1,Moray Firth Eastern 1,-152
2024-10-21,11,MOWEO-2,Moray Firth Eastern 2,-186.434
2024-10-21,11,MOWEO-3,Moray Firth Eastern 3,-129.834
2024-10-21,11,MOYEW-1,Moy,-50.5
2024-10-21,11,ROTHW-1,Cairn Uish 1 (Rothes 1),-17.5
2024-10-21,11,SAKNW-1,Sandy Knowe,-77.5
2024-10-21,11,SGRWO-1,Seagreen 1,-282
2024-10-21,11,SGRWO-2,Seagreen 2,-75
2024-10-21,11,SGRWO-3,Seagreen 3,-156
2024-10-21,11,SGRWO-4,Seagreen 4,-133
2024-10-21,11,SGRWO-5,Seagreen 5,-67
2024-10-21,11,SGRWO-6,Seagreen 6,-358
2024-10-21,11,STLGW-1,Stronelairg 1,-72
2024-10-21,11,STLGW-2,Stronelairg 2,-82
2024-10-21,11,STLGW-3,Stronelairg 3,-71
2024-10-21,11,STRNW-1,Strathy North,-67
2024-10-21,11,TMNCW-1,Tom Nan Clach,-39
2024-10-21,11,TULWW-1,Tullo,-15.5
2024-10-21,11,TULWW-2,Tullo Ext,-23
2024-10-21,11,TWSHW-1,Twentyshilling Hill,-38
2024-10-21,11,VKNGW-1,Viking 1,-6.766
2024-10-21,11,VKNGW-2,Viking 2,-6.85
2024-10-21,11,VKNGW-3,Viking 3,-6.716
2024-10-21,11,VKNGW-4,Viking 4,-6.816
2024-10-21,11,WDRGW-1,Windy Rig,-43
2024-10-21,11,WHIHW-1,Whiteside Hill,-27
2024-10-21,11,WISTW-2,Brockloch Rig,-61.5
2024-10-21,12,ABRTW-1,Auchrobert,-36
2024-10-21,12,AKGLW-2,Aikengall 2,-63
2024-10-21,12,AKGLW-3,Aikengall 3,-81
2024-10-21,12,ASHWW-1,Andershaw,-34
2024-10-21,12,ASLVW-1,Assel Valley,-25
2024-10-21,12,BABAW-1,Baillie,-51
2024-10-21,12,BETHW-1,Beinn Tharsuinn,-24
2024-10-21,12,BHLAW-1,Bhlaraidh,-106.984
2024-10-21,12,BLARW-1,Blary Hill,-23.55
2024-10-21,12,BLLA-2,Black Law Ext 1,-19.584
2024-10-21,12,BNWKW-1,Burn of Whilk,-19.5
2024-10-21,12,BOWLW-1,Barrow,-37
2024-10-21,12,BRDUW-1,Braes of Doune,-67.5
2024-10-21,12,BRYBW-1,Berry Burn,-66
2024-10-21,12,BTUIW-3,Beinn an Tuirc Phase 3,-46
2024-10-21,12,CAIRW-2,Cairn Uish 2 (Rothes 2),-37
2024-10-21,12,CGTHW-1,Corriegarth,-61
2024-10-21,12,CLDRW-1,Clashindarroch,-31
2024-10-21,12,CRDEW-1,Crossdykes,-23
2024-10-21,12,CRDEW-2,Crossdykes 2,-23
2024-10-21,12,CREAW-1,Creag Riabhach,-92
2024-10-21,12,CRGHW-1,Carraig Gheal,-46
2024-10-21,12,CRGTW-1,Craig II,-4.5
2024-10-21,12,CRMLW-1,Corriemoillie,-47
2024-10-21,12,CRYRW-2,Crystal Rig 2,-138
2024-10-21,12,CRYRW-3,Crystal Rig 3,-14
2024-10-21,12,CUMHW-1,Cumberhead (Revised),-40
2024-10-21,12,DALQW-1,Dalquhandy,-42
2024-10-21,12,DALSW-1,Dalswinton,-5.5
2024-10-21,12,DOREW-1,Dorenell 1,-46.55
2024-10-21,12,DOREW-2,Dorenell 2,-48
2024-10-21,12,DOUGW-1,Douglas West,-40.5
2024-10-21,12,DRSLW-1,Dersalloch,-57
2024-10-21,12,EDINW-1,Edinbane,-15
2024-10-21,12,EWHLW-1,Ewe Hill,-19
2024-10-21,12,FAARW-1,Farr 1,-2.876
2024-10-21,12,FAARW-2,Farr 2,-2.76
2024-10-21,12,FALGW-1,Fallago Rig,-144
2024-10-21,12,GLNKW-1,Glen Kyllachy,-48
2024-10-21,12,GORDW-1,Gordonbush,-70
2024-10-21,12,GORDW-2,Gordonbush Ext,-38
2024-10-21,12,GRGRW-1,Greengairs East,-35.5
2024-10-21,12,GRIFW-1,Griffin 1,-80.984
2024-10-21,12,GRIFW-2,Griffin 2,-81.984
2024-10-21,12,HALSW-1,Halsary Forest,-28
2024-10-21,12,HRHLW-1,Hare Hill Ext,-18
2024-10-21,12,KILBW-1,Kilbraur,-67
2024-10-21,12,KLGLW-1,Kilgallioch (Arecleoch Phase 2),-60.434
2024-10-21,12,KYPEW-1,Kype Muir Extension,-52.5
2024-10-21,12,LCLTW-1,Lochluichart,-60.5
2024-10-21,12,MILWW-1,Millennium,-65
2024-10-21,12,MINSW-1,Minsca,-36
2024-10-21,12,MOWEO-1,Moray Firth Eastern 1,-161.35
2024-10-21,12,MOWEO-2,Moray Firth Eastern 2,-251
2024-10-21,12,MOWEO-3,Moray Firth Eastern 3,-239
2024-10-21,12,MOYEW-1,Moy,-43.5
2024-10-21,12,SAKNW-1,Sandy Knowe,-71.5
2024-10-21,12,SGRWO-1,Seagreen 1,-282
2024-10-21,12,SGRWO-2,Seagreen 2,-75
2024-10-21,12,SGRWO-3,Seagreen 3,-156
2024-10-21,12,SGRWO-4,Seagreen 4,-133
2024-10-21,12,SGRWO-5,Seagreen 5,-67
2024-10-21,12,SGRWO-6,Seagreen 6,-358
2024-10-21,12,STLGW-1,Stronelairg 1,-72
2024-10-21,12,STLGW-2,Stronelairg 2,-82
2024-10-21,12,STLGW-3,Stronelairg 3,-71
2024-10-21,12,STRNW-1,Strathy North,-67
2024-10-21,12,TMNCW-1,Tom Nan Clach,-39
2024-10-21,12,TULWW-1,Tullo,-15
2024-10-21,12,TULWW-2,Tullo Ext,-22
2024-10-21,12,TWSHW-1,Twentyshilling Hill,-38
2024-10-21,12,VKNGW-1,Viking 1,-106
2024-10-21,12,VKNGW-2,Viking 2,-111
2024-10-21,12,VKNGW-3,Viking 3,-103
2024-10-21,12,VKNGW-4,Viking 4,-109
2024-10-21,12,WDRGW-1,Windy Rig,-43
2024-10-21,12,WHIHW-1,Whiteside Hill,-27
2024-10-21,12,WISTW-2,Brockloch Rig,-60.5
2024-10-21,13,ABRTW-1,Auchrobert,-36
2024-10-21,13,AKGLW-2,Aikengall 2,-63
2024-10-21,13,AKGLW-3,Aikengall 3,-81
2024-10-21,13,ASHWW-1,Andershaw,-34
2024-10-21,13,ASLVW-1,Assel Valley,-25
2024-10-21,13,BABAW-1,Baillie,-50
2024-10-21,13,BEINW-1,Beinneun,-43.084
2024-10-21,13,BETHW-1,Beinn Tharsuinn,-21.234
2024-10-21,13,BHLAW-1,Bhlaraidh,-106.95
2024-10-21,13,BLARW-1,Blary Hill,-20.484
2024-10-21,13,BLLA-2,Black Law Ext 1,-25
2024-10-21,13,BNWKW-1,Burn of Whilk,-20
2024-10-21,13,BOWLW-1,Barrow,-31.5
2024-10-21,13,BRDUW-1,Braes of Doune,-66
2024-10-21,13,BRYBW-1,Berry Burn,-66
2024-10-21,13,BTUIW-3,Beinn an Tuirc Phase 3,-49
2024-10-21,13,CAIRW-2,Cairn Uish 2 (Rothes 2),-37
2024-10-21,13,CGTHW-1,Corriegarth,-61
2024-10-21,13,CLDRW-1,Clashindarroch,-32
2024-10-21,13,CRDEW-1,Crossdykes,-23
2024-10-21,13,CRDEW-2,Crossdykes 2,-23
2024-10-21,13,CREAW-1,Creag Riabhach,-92
2024-10-21,13,CRGHW-1,Carraig Gheal,-45.5
2024-10-21,13,CRGTW-1,Craig II,-5
2024-10-21,13,CRMLW-1,Corriemoillie,-47
2024-10-21,13,CRYRW-2,Crystal Rig 2,-137.5
2024-10-21,13,CRYRW-3,Crystal Rig 3,-14
2024-10-21,13,CUMHW-1,Cumberhead (Revised),-41
2024-10-21,13,DALQW-1,Dalquhandy,-42
2024-10-21,13,DALSW-1,Dalswinton,-11
2024-10-21,13,DOREW-1,Dorenell 1,-57
2024-10-21,13,DOREW-2,Dorenell 2,-48
2024-10-21,13,DOUGW-1,Douglas West,-39.5
2024-10-21,13,DRSLW-1,Dersalloch,-56
2024-10-21,13,EDINW-1,Edinbane,-11
2024-10-21,13,EWHLW-1,Ewe Hill,-18
2024-10-21,13,FAARW-1,Farr 1,-13.884
2024-10-21,13,FALGW-1,Fallago Rig,-144
2024-10-21,13,GLNKW-1,Glen Kyllachy,-48
2024-10-21,13,GORDW-1,Gordonbush,-70
2024-10-21,13,GORDW-2,Gordonbush Ext,-38
2024-10-21,13,GRGRW-1,Greengairs East,-36
2024-10-21,13,GRIFW-1,Griffin 1,-79.95
2024-10-21,13,GRIFW-2,Griffin 2,-79.95
2024-10-21,13,HALSW-1,Halsary Forest,-28
2024-10-21,13,HRHLW-1,Hare Hill Ext,-16
2024-10-21,13,KILBW-1,Kilbraur,-67
2024-10-21,13,KLGLW-1,Kilgallioch (Arecleoch Phase 2),-74
2024-10-21,13,KYPEW-1,Kype Muir Extension,-51
2024-10-21,13,LCLTW-1,Lochluichart,-60
2024-10-21,13,MILWW-1,Millennium,-65
2024-10-21,13,MINSW-1,Minsca,-35.5
2024-10-21,13,MOWEO-1,Moray Firth Eastern 1,-199
2024-10-21,13,MOWEO-2,Moray Firth Eastern 2,-254.734
2024-10-21,13,MOWEO-3,Moray Firth Eastern 3,-243.734
2024-10-21,13,MOYEW-1,Moy,-40
2024-10-21,13,SAKNW-1,Sandy Knowe,-73.5
2024-10-21,13,SGRWO-1,Seagreen 1,-282
2024-10-21,13,SGRWO-2,Seagreen 2,-75
2024-10-21,13,SGRWO-3,Seagreen 3,-154.984
2024-10-21,13,SGRWO-4,Seagreen 4,-134.984
2024-10-21,13,SGRWO-5,Seagreen 5,-66.034
2024-10-21,13,SGRWO-6,Seagreen 6,-358
2024-10-21,13,STLGW-1,Stronelairg 1,-72
2024-10-21,13,STLGW-2,Stronelairg 2,-81.984
2024-10-21,13,STLGW-3,Stronelairg 3,-70.966
2024-10-21,13,STRNW-1,Strathy North,-67
2024-10-21,13,TMNCW-1,Tom Nan Clach,-39
2024-10-21,13,TULWW-1,Tullo,-14.5
2024-10-21,13,TULWW-2,Tullo Ext,-21
2024-10-21,13,TWSHW-1,Twentyshilling Hill,-38
2024-10-21,13,VKNGW-1,Viking 1,-106
2024-10-21,13,VKNGW-2,Viking 2,-111
2024-10-21,13,VKNGW-3,Viking 3,-103
2024-10-21,13,VKNGW-4,Viking 4,-109.016
2024-10-21,13,WDRGW-1,Windy Rig,-43
2024-10-21,13,WHIHW-1,Whiteside Hill,-27
2024-10-21,13,WISTW-2,Brockloch Rig,-60.5
2024-10-21,14,ABRTW-1,Auchrobert,-36
2024-10-21,14,AKGLW-2,Aikengall 2,-63
2024-10-21,14,AKGLW-3,Aikengall 3,-81
2024-10-21,14,ASHWW-1,Andershaw,-32.5
2024-10-21,14,ASLVW-1,Assel Valley,-25
2024-10-21,14,BABAW-1,Baillie,-49
2024-10-21,14,BEINW-1,Beinneun,-11.5
2024-10-21,14,BHLAW-1,Bhlaraidh,-103.95
2024-10-21,14,BLARW-1,Blary Hill,-19.484
2024-10-21,14,BLLA-2,Black Law Ext 1,-6.134
2024-10-21,14,BNWKW-1,Burn of Whilk,-20
2024-10-21,14,BOWLW-1,Barrow,-26
2024-10-21,14,BRDUW-1,Braes of Doune,-63.5
2024-10-21,14,BRYBW-1,Berry Burn,-66
2024-10-21,14,BTUIW-3,Beinn an Tuirc Phase 3,-48
2024-10-21,14,CAIRW-2,Cairn Uish 2 (Rothes 2),-37
2024-10-21,14,CGTHW-1,Corriegarth,-61
2024-10-21,14,CLDRW-1,Clashindarroch,-30
2024-10-21,14,CRDEW-1,Crossdykes,-23
2024-10-21,14,CRDEW-2,Crossdykes 2,-23
2024-10-21,14,CREAW-1,Creag Riabhach,-92
2024-10-21,14,CRGHW-1,Carraig Gheal,-44.5
2024-10-21,14,CRGTW-1,Craig II,-1.544
2024-10-21,14,CRMLW-1,Corriemoillie,-47
2024-10-21,14,CRYRW-2,Crystal Rig 2,-138
2024-10-21,14,CRYRW-3,Crystal Rig 3,-14
2024-10-21,14,CUMHW-1,Cumberhead (Revised),-41
2024-10-21,14,DALQW-1,Dalquhandy,-42
2024-10-21,14,DALSW-1,Dalswinton,-12
2024-10-21,14,DOREW-1,Dorenell 1,-57
2024-10-21,14,DOREW-2,Dorenell 2,-48
2024-10-21,14,DOUGW-1,Douglas West,-38
2024-10-21,14,DRSLW-1,Dersalloch,-24.266
2024-10-21,14,EDINW-1,Edinbane,-8.5
2024-10-21,14,EWHLW-1,Ewe Hill,-8.216
2024-10-21,14,FAARW-1,Farr 1,-10.5
2024-10-21,14,FALGW-1,Fallago Rig,-144
2024-10-21,14,GLNKW-1,Glen Kyllachy,-48
2024-10-21,14,GORDW-1,Gordonbush,-69.984
2024-10-21,14,GORDW-2,Gordonbush Ext,-27.234
2024-10-21,14,GRGRW-1,Greengairs East,-2.4
2024-10-21,14,GRIFW-1,Griffin 1,-76.95
2024-10-21,14,GRIFW-2,Griffin 2,-76.966
2024-10-21,14,HALSW-1,Halsary Forest,-28
2024-10-21,14,HRHLW-1,Hare Hill Ext,-4.8
2024-10-21,14,KILBW-1,Kilbraur,-67
2024-10-21,14,KLGLW-1,Kilgallioch (Arecleoch Phase 2),-14.084
2024-10-21,14,KYPEW-1,Kype Muir Extension,-49.5
2024-10-21,14,LCLTW-1,Lochluichart,-57.5
2024-10-21,14,MILWW-1,Millennium,-65
2024-10-21,14,MINSW-1,Minsca,-35.5
2024-10-21,14,MOWEO-1,Moray Firth Eastern 1,-237.45
2024-10-21,14,MOWEO-2,Moray Firth Eastern 2,-285
2024-10-21,14,MOWEO-3,Moray Firth Eastern 3,-272
