Date,Period,Actual,Curtailment,Available,InstalledCapacity,CF,CurtailmentRate
2024-09-11,35,9888.098,2808.69,12696.788,31781.0,0.31113237468927973,0.22121264055129533
2024-09-11,36,9654.384,2827.532,12481.916,31781.0,0.3037784839998741,0.22653028589521035
2024-09-11,37,9977.266,2908.534,12885.8,31781.0,0.3139380762090557,0.22571621474801723
2024-09-11,38,9506.063999999998,2934.016,12440.079999999998,31781.0,0.2991115446335861,0.23585185947357257
2024-09-11,39,9569.37,2971.05,12540.419999999998,31781.0,0.30110348950630883,0.23691790227121584
2024-09-11,40,9091.672,2907.842,11999.514,31781.0,0.2860725590761776,0.24232998103089845
2024-09-11,41,8771.99,2637.096,11409.086,31781.0,0.2760136559579623,0.2311399879008713
2024-09-11,42,8895.065999999999,2533.982,11429.048,31781.0,0.2798862842578899,0.22171417951871406
2024-09-11,43,8956.844000000001,2653.052,11609.896,31781.0,0.28183015008967627,0.22851643115493886
2024-09-11,44,8664.6,2727.934,11392.534,31781.0,0.2726345929958151,0.23944927441076763
2024-09-11,45,8553.626,2711.462,11265.088,31781.0,0.2691427582517857,0.24069603362175246
2024-09-11,46,8494.576000000001,2702.432,11197.008000000002,31781.0,0.2672847298700482,0.2413530471711728
2024-09-11,47,8605.262,2686.966,11292.228,31781.0,0.27076750259589066,0.23794825963485683
2024-09-11,48,8729.974,2666.966,11396.94,31781.0,0.2746916081935748,0.23400719842343645
2024-09-12,1,8403.058,2656.468,11059.526000000002,31781.0,0.2644050847990938,0.24019727427739665
2024-09-12,2,8382.922,2652.932,11035.854,31781.0,0.26377149869418837,0.24039208927555583
2024-09-12,3,8607.434,2636.3,11243.734,31781.0,0.270835845316384,0.23446837145026733
2024-09-12,4,8454.36,2592.266,11046.626,31781.0,0.2660193197193292,0.23466586087009736
2024-09-12,5,8144.15,2491.91,10636.06,31781.0,0.25625845631037414,0.23428882499722642
2024-09-12,6,8432.226,2416.082,10848.308,31781.0,0.26532286586325166,0.22271509990313693
2024-09-12,7,8342.056,2386.7200000000003,10728.776000000002,31781.0,0.26248563607186687,0.22245967293939214
2024-09-12,8,7910.202,2499.652,10409.854,31781.0,0.2488972027311916,0.24012363670038026
2024-09-12,9,7587.132,2403.134,9990.266,31781.0,0.23873169503791572,0.2405475489841812
2024-09-12,10,7919.045999999999,2332.402,10251.448,31781.0,0.2491754822063497,0.2275192733748442
2024-09-12,11,7442.448,2308.436,9750.884,31781.0,0.23417916365123817,0.2367412021310068
2024-09-12,12,6925.924,2246.4,9172.324,31781.0,0.21792655989427645,0.2449106682232333
2024-09-12,13,7039.328,1998.818,9038.146,31781.0,0.22149485541675845,0.22115354188790487
2024-09-12,14,7278.603999999999,2125.012,9403.616,31781.0,0.22902375633239985,0.22597817690556485
2024-09-12,15,7167.624,2108.916,9276.54,31781.0,0.22553173279632485,0.22733864134688148
2024-09-12,16,7429.01,2048.704,9477.714,31781.0,0.23375633239986157,0.21616014157000307
2024-09-12,17,7625.362,2018.826,9644.188,31781.0,0.23993461502155375,0.2093308425758602
2024-09-12,18,7050.608,1673.176,8723.784,31781.0,0.22184978446241466,0.1917947532859594
2024-09-12,19,6885.452,1598.278,8483.73,31781.0,0.21665309461628018,0.1883933128470614
2024-09-12,20,6344.064,1637.122,7981.186000000001,31781.0,0.19961813662251032,0.20512264718551854
2024-09-12,21,6229.088,1592.14,7821.228,31781.0,0.1960003775840911,0.20356649876464414
2024-09-12,22,6271.192,1721.644,7992.836,31781.0,0.19732519429848022,0.21539838925758015
2024-09-12,23,6267.674,1700.334,7968.008,31781.0,0.19721449922909914,0.21339511707317566
2024-09-12,24,6175.192,1836.87,8012.062,31781.0,0.1943045215694912,0.229263078593251
2024-09-12,25,6217.898,1809.298,8027.196,31781.0,0.19564828041911836,0.22539601624278266
2024-09-12,26,6115.028,1835.248,7950.276,31781.0,0.19241144079796105,0.2308407909360631
2024-09-12,27,6129.652,1824.41,7954.062,31781.0,0.19287158994367704,0.2293683403523885
2024-09-12,28,6005.112,1832.92,7838.032,31781.0,0.18895289638463234,0.23384951732781903
2024-09-12,29,6142.578,1889.218,8031.795999999999,31781.0,0.19327831094049905,0.23521737852903638
2024-09-12,30,6329.092000000001,1906.27,8235.362000000001,31781.0,0.19914703753815174,0.23147373485221412
2024-09-12,31,6682.776,1889.632,8572.408,31781.0,0.2102758251785658,0.2204318786506662
2024-09-12,32,7122.718,1866.196,8988.914,31781.0,0.2241187501966584,0.2076108415321361
2024-09-12,33,7790.682,1794.136,9584.818,31781.0,0.24513646518360024,0.18718519224882518
2024-09-12,34,7911.722,1672.636,9584.358,31781.0,0.24894503004940058,0.1745172707446863
2024-09-12,35,7823.086,1671.566,9494.652,31781.0,0.24615606809099777,0.17605342460155465
2024-09-12,36,7781.878000000001,1561.446,9343.324,31781.0,0.24485944432207926,0.167118896872248
2024-09-12,37,7687.842,1363.182,9051.024,31781.0,0.24190056952267078,0.15061080381623118
2024-09-12,38,7121.49,1146.634,8268.124,31781.0,0.22408011075800005,0.1386812776392807
2024-09-12,39,6889.870000000001,871.686,7761.556,31781.0,0.21679210849249553,0.1123081505821771
2024-09-12,40,7048.494,553.062,7601.556,31781.0,0.22178326673169502,0.07275641986982666
2024-09-12,41,7228.638,269.05,7497.688,31781.0,0.22745155910764292,0.03588439529625666
2024-09-12,42,7492.352,219.95,7712.302,31781.0,0.2357494100248576,0.028519370740409285
2024-09-12,43,7340.802,287.536,7628.338,31781.0,0.23098083760737548,0.03769313840052709
2024-09-12,44,7289.056,317.054,7606.110000000001,31781.0,0.22935263207576853,0.04168411974057697
2024-09-12,45,7270.712,285.652,7556.364,31781.0,0.22877543186180424,0.0378028374493341
2024-09-12,46,6817.248,261.668,7078.915999999999,31781.0,0.21450703250369715,0.03696441658581625
2024-09-12,47,6559.866,224.684,6784.55,31781.0,0.20640842012523206,0.03311700849724742
2024-09-12,48,6385.584,183.582,6569.166,31781.0,0.20092457757779805,0.027946013238210145
2024-09-13,1,6194.906,169.286,6364.192,31781.0,0.19492482930052546,0.026599763174963924
2024-09-13,2,6168.102,218.116,6386.218,31781.0,0.194081432302319,0.03415417387881216
2024-09-13,3,6088.422,366.352,6454.773999999999,31781.0,0.1915742739372581,0.05675675089476409
2024-09-13,4,6056.825999999999,426.9,6483.725999999999,31781.0,0.19058009502532958,0.06584177061152802
2024-09-13,5,5907.512000000001,433.534,6341.046,31781.0,0.1858818791101602,0.06836947721243467
2024-09-13,6,5584.118,430.5,6014.618,31781.0,0.175706176646424,0.07157561793616818
2024-09-13,7,5388.0560000000005,410.002,5798.058000000001,31781.0,0.1695370189736006,0.0707136768897448
2024-09-13,8,5320.61,390.818,5711.428,31781.0,0.16741480758944022,0.06842737052800105
2024-09-13,9,5188.112,436.484,5624.5960000000005,31781.0,0.1632457128472987,0.07760272915601404
2024-09-13,10,5153.86,404.882,5558.741999999999,31781.0,0.16216796198986816,0.07283698361967511
2024-09-13,11,5132.704,394.016,5526.719999999999,31781.0,0.1615022812372172,0.07129291876556078
2024-09-13,12,5221.97,379.652,5601.622,31781.0,0.16431106636040402,0.06777536934837802
2024-09-13,13,5053.856,319.3,5373.156,31781.0,0.15902130203580755,0.05942503809679079
2024-09-13,14,4896.896,172.9,5069.795999999999,31781.0,0.1540825021239105,0.03410393633195498
2024-09-13,15,4778.762000000001,165.934,4944.696000000001,31781.0,0.150365375538844,0.033557978083991406
2024-09-13,16,4742.116,150.64999999999998,4892.766,31781.0,0.14921229665523425,0.030790354576531963
2024-09-13,17,4632.194,160.39600000000002,4792.589999999999,31781.0,0.14575356344985999,0.033467498784582043
2024-09-13,18,4297.258,216.45,4513.708,31781.0,0.1352146880211447,0.047953921698080604
2024-09-13,19,4243.544,203.63,4447.174,31781.0,0.1335245586985935,0.04578862891355274
2024-09-13,20,3880.944,208.3,4089.244,31781.0,0.12211522607847455,0.05093851088367434
2024-09-13,21,3659.246,218.984,3878.23,31781.0,0.1151394229256474,0.056464933745548875
2024-09-13,22,3555.7560000000003,218.0,3773.756,31781.0,0.11188307479311539,0.05776738082695331
2024-09-13,23,3409.806,215.9,3625.706,31781.0,0.10729070828482427,0.05954702339351288
2024-09-13,24,3278.202,209.868,3488.07,31781.0,0.10314974355747145,0.0601673704942848
2024-09-13,25,3155.826,228.95,3384.776,31781.0,0.09929914099619269,0.06764110830376958
2024-09-13,26,2857.24,225.9,3083.14,31781.0,0.08990403071017274,0.07326945905797337
2024-09-13,27,2687.102,216.884,2903.986,31781.0,0.0845505805355401,0.07468493305408497
2024-09-13,28,2444.474,208.9,2653.3740000000003,31781.0,0.07691620779711149,0.07872994911384523
2024-09-13,29,2264.236,194.818,2459.054,31781.0,0.07124495767911646,0.07922477505577348
2024-09-13,30,2279.584,93.034,2372.618,31781.0,0.07172788773166357,0.03921153763479836
2024-09-13,31,2477.398,48.066,2525.464,31781.0,0.07795217268179101,0.01903254213879113
2024-09-13,43,4905.438,99.318,5004.756,31781.0,0.15435127906610868,0.019844723698817682
2024-09-13,44,5122.3,375.128,5497.428,31781.0,0.16117491583021304,0.06823700101210967
2024-09-13,45,5015.722,757.9780000000001,5773.7,31781.0,0.15782140272489853,0.13128115419921368
2024-09-13,46,4892.332,1179.17,6071.502,31781.0,0.15393889430791985,0.19421388644852625
2024-09-13,47,4730.522,1804.102,6534.624,31781.0,0.148847487492527,0.27608352064326885
2024-09-13,48,4466.91,2412.516,6879.426,31781.0,0.14055284604008683,0.350685653134433
2024-09-14,1,4392.21,2755.852,7148.062,31781.0,0.13820238507284227,0.3855383459180964
2024-09-14,2,4307.976000000001,3046.288,7354.264000000001,31781.0,0.13555193354519998,0.4142206480485334
2024-09-14,3,4195.27,3390.0,7585.27,31781.0,0.13200560083068502,0.446918830839245
2024-09-14,4,4197.332,3541.668,7739.0,31781.0,0.1320704823636764,0.4576389714433389
2024-09-14,5,4282.978,3696.398,7979.376,31781.0,0.1347653629527076,0.46324399301399005
2024-09-14,6,4397.984,3760.956,8158.94,31781.0,0.1383840659513546,0.4609613503714944
2024-09-14,7,4596.462,3724.428,8320.89,31781.0,0.14462924388785753,0.4475997158957756
2024-09-14,8,4779.236000000001,3636.274,8415.51,31781.0,0.15038029011044338,0.43209193501047466
2024-09-14,9,5115.338,3462.402,8577.74,31781.0,0.16095585412667945,0.4036496792861523
2024-09-14,10,5272.32,3394.452,8666.772,31781.0,0.16589534627607688,0.3916627782523874
2024-09-14,11,5690.436,3263.4120000000003,8953.848,31781.0,0.17905150876309744,0.3644703372226109
2024-09-14,12,5870.04,3196.416,9066.456,31781.0,0.18470280985494478,0.3525540740505441
2024-09-14,13,6001.842000000001,3187.734,9189.576,31781.0,0.18885000471980115,0.3468858628515614
2024-09-14,14,5826.817999999999,3539.118,9365.936,31781.0,0.1833428148893993,0.37787125600687427
2024-09-14,15,5866.15,3455.366,9321.516,31781.0,0.18458040967873887,0.370687128574365
2024-09-14,16,6204.994000000001,3473.482,9678.476,31781.0,0.19524225165979675,0.3588872876266883
2024-09-14,17,6252.544,3460.914,9713.458,31781.0,0.1967384286208741,0.35630091775761014
2024-09-14,18,6634.737999999999,3248.126,9882.864,31781.0,0.20876429313111605,0.32866242012436886
2024-09-14,19,7457.22,3234.16,10691.38,31781.0,0.23464396966741136,0.30250164150932807
