Date,Period,Actual,Curtailment,Available
2023-08-18,13,8549.565999999999,1351.382,9900.947999999999
2023-08-18,14,8452.808,1263.566,9716.374000000002
2023-08-18,15,8658.94,1216.988,9875.928
2023-08-18,16,8841.234,790.02,9631.254
2023-08-18,17,9160.772,735.684,9896.456
2023-08-18,18,9312.96,746.0120000000001,10058.972
2023-08-18,19,9179.796,722.584,9902.380000000001
2023-08-18,20,9431.098,723.266,10154.364
2023-08-18,21,9704.518,1008.082,10712.6
2023-08-18,22,9216.148,1404.316,10620.464
2023-08-18,23,8234.982,1637.352,9872.334
2023-08-18,24,7965.344,1629.948,9595.292
2023-08-18,25,7895.298,1922.916,9818.214
2023-08-18,26,7845.4400000000005,2139.382,9984.822
2023-08-18,27,7833.098,2284.232,10117.33
2023-08-18,28,7926.618,2305.838,10232.456
2023-08-18,29,7962.466,2232.56,10195.026
2023-08-18,30,8087.1359999999995,2182.07,10269.206
2023-08-18,31,8494.626,2026.104,10520.73
2023-08-18,32,9017.542,2048.404,11065.946
2023-08-18,33,9574.402,2057.802,11632.204
2023-08-18,34,9960.189999999999,2174.742,12134.931999999999
2023-08-18,35,9990.092,2431.004,12421.096000000001
2023-08-18,36,9974.618,2502.084,12476.702000000001
2023-08-18,37,9703.872,2749.268,12453.14
2023-08-18,38,9542.358,3100.898,12643.256000000001
2023-08-18,39,9464.468,3430.83,12895.298
2023-08-18,40,9291.684000000001,3759.95,13051.634000000002
2023-08-18,41,9429.122,4003.618,13432.74
2023-08-18,42,9752.296,4104.8,13857.096000000001
2023-08-18,43,9942.824,4160.576,14103.400000000001
2023-08-18,44,10024.804,4358.222,14383.026
2023-08-18,45,9949.004,4741.6140000000005,14690.618000000002
2023-08-18,46,9884.864000000001,5048.202,14933.066000000003
2023-08-18,47,10140.664,5067.684,15208.348000000002
2023-08-18,48,9979.426,5417.398,15396.824
2023-08-19,1,9935.934000000001,5627.466,15563.400000000001
2023-08-19,2,9857.624,5496.686,15354.31
2023-08-19,3,10183.554,5298.704,15482.258
2023-08-19,4,10339.806,5352.884,15692.69
2023-08-19,5,10109.37,5012.6720000000005,15122.042000000001
2023-08-19,6,9639.05,4885.0,14524.05
2023-08-19,7,9591.45,4899.75,14491.2
2023-08-19,8,10200.452,4905.252,15105.704
2023-08-19,9,9937.974,4583.448,14521.422
2023-08-19,10,9701.976,4248.746,13950.722000000002
2023-08-19,11,9628.608,4397.72,14026.328000000001
2023-08-19,12,9609.24,4643.45,14252.689999999999
2023-08-19,13,9778.946,4627.644,14406.59
2023-08-19,14,10245.868,4613.854,14859.722000000002
2023-08-19,15,10517.432,4774.102,15291.534
2023-08-19,16,10679.84,4898.362,15578.202000000001
2023-08-19,17,10748.171999999999,4963.384,15711.555999999999
2023-08-19,18,10767.844000000001,4817.568,15585.412
2023-08-19,19,11190.928,4535.25,15726.178
2023-08-19,20,11435.400000000001,4279.484,15714.884000000002
2023-08-19,21,11841.196,4064.444,15905.64
2023-08-19,22,12425.77,3776.802,16202.572
2023-08-19,23,12499.05,3388.112,15887.162
2023-08-19,24,12571.728,2945.924,15517.651999999998
2023-08-19,25,12524.648,2869.878,15394.526
2023-08-19,26,12636.756000000001,2819.538,15456.294000000002
2023-08-19,27,12704.212,2786.974,15491.186
2023-08-19,28,12795.19,2602.536,15397.726
2023-08-19,29,12975.97,2580.932,15556.901999999998
2023-08-19,30,12822.101999999999,2857.788,15679.89
2023-08-19,31,12268.72,3301.45,15570.169999999998
2023-08-19,32,12046.43,3358.674,15405.104
2023-08-19,33,11582.416000000001,3520.22,15102.636
2023-08-19,34,10996.616,3449.22,14445.836
2023-08-19,35,10589.671999999999,3150.726,13740.398
2023-08-19,36,10515.67,2928.31,13443.98
2023-08-19,37,10662.494,2587.966,13250.460000000001
2023-08-19,38,10706.002,2046.138,12752.14
2023-08-19,39,10361.756,1704.584,12066.34
2023-08-19,40,10217.608,1293.486,11511.094000000001
2023-08-19,41,9855.418,1200.186,11055.604
2023-08-19,42,9599.234,1051.944,10651.178
2023-08-19,43,9470.616,840.6659999999999,10311.282
2023-08-19,44,9174.842,640.58,9815.422
2023-08-19,45,9264.815999999999,395.984,9660.8
2023-08-19,46,8945.936,350.95,9296.886
2023-08-19,47,8439.822,273.048,8712.87
2023-08-19,48,8266.61,208.406,8475.016000000001
2023-08-20,1,8408.036,24.0,8432.036
2023-08-20,2,8048.852,22.5,8071.352
2023-08-20,3,7848.4619999999995,23.0,7871.4619999999995
2023-08-20,4,7535.582,24.0,7559.582
2023-08-20,5,6980.704,24.0,7004.704
2023-08-20,6,6584.394,25.0,6609.394
2023-08-20,7,5806.0,24.5,5830.5
2023-08-20,8,5194.356,24.0,5218.356
2023-08-20,10,4818.106,1.966,4820.072
2023-08-20,11,4480.336,1.134,4481.47
2023-08-20,12,3975.3060000000005,4.684,3979.9900000000007
2023-08-20,13,3780.974,10.0,3790.974
2023-08-20,14,3915.772,9.0,3924.772
2023-08-20,15,3888.696,9.0,3897.696
2023-08-20,16,4021.702,10.0,4031.702
2023-08-20,17,4035.55,11.0,4046.55
2023-08-20,18,4100.456,11.0,4111.456
2023-08-20,19,4314.22,11.0,4325.22
2023-08-20,20,4242.85,11.0,4253.85
2023-08-20,21,4261.773999999999,12.0,4273.773999999999
2023-08-20,22,4277.988,13.0,4290.988
2023-08-20,23,4365.986,13.0,4378.986
2023-08-20,24,4546.202,13.0,4559.202
2023-08-20,25,4736.744000000001,13.0,4749.744000000001
2023-08-20,26,4997.5599999999995,59.686,5057.245999999999
2023-08-20,27,5094.0560000000005,402.444,5496.500000000001
2023-08-20,28,5806.950000000001,56.64,5863.590000000001
2023-08-20,29,6036.572,240.922,6277.494
2023-08-20,30,5720.314,472.314,6192.628000000001
2023-08-20,31,4584.342,1523.646,6107.987999999999
2023-08-20,32,4268.054,1680.636,5948.6900000000005
2023-08-20,33,4924.484,1332.248,6256.732
2023-08-20,34,4458.754,1739.454,6198.208
2023-08-20,35,4712.299999999999,897.412,5609.7119999999995
2023-08-20,36,4975.978,477.146,5453.124
2023-08-20,37,5383.89,58.25,5442.14
2023-08-20,38,5955.244000000001,5.0,5960.244000000001
2023-08-20,39,5860.76,5.0,5865.76
2023-08-20,40,5681.39,5.0,5686.39
2023-08-20,41,5574.1720000000005,1.416,5575.588000000001
2023-08-20,44,5731.528,2.25,5733.778
2023-08-20,45,5721.848,2.5,5724.348
2023-08-20,46,5890.888,3.0,5893.888
2023-08-20,47,6414.376,3.0,6417.376
2023-08-20,48,6701.9220000000005,3.0,6704.9220000000005
2023-08-21,1,6680.808,3.05,6683.858
2023-08-21,2,6421.084000000001,6.0,6427.084000000001
2023-08-21,3,6140.7919999999995,7.0,6147.7919999999995
2023-08-21,4,5838.16,8.0,5846.16
2023-08-21,5,5623.146,9.7,5632.846
2023-08-21,6,5710.346,14.75,5725.096
2023-08-21,7,5604.216,15.5,5619.716
2023-08-21,8,5595.414,16.0,5611.414
2023-08-21,9,5781.206,12.166,5793.372
2023-08-21,10,5954.6900000000005,12.266,5966.956
2023-08-21,11,6014.222,49.724,6063.946
2023-08-21,12,5986.222,325.826,6312.048
2023-08-21,13,5930.954,73.348,6004.302
2023-08-21,14,5953.638,11.5,5965.138
2023-08-21,15,6135.938,12.0,6147.938
2023-08-21,16,6291.2880000000005,12.5,6303.7880000000005
2023-08-21,17,6428.292,13.0,6441.292
2023-08-21,18,6732.924,13.0,6745.924
2023-08-21,19,6711.972,13.0,6724.972
2023-08-21,20,7014.222,74.188,7088.41
2023-08-21,21,6649.43,454.946,7104.376
2023-08-21,22,6968.984,474.634,7443.618
2023-08-21,23,6896.38,503.118,7399.4980000000005
2023-08-21,24,7184.082,671.97,7856.052000000001
2023-08-21,25,7276.198,980.834,8257.032000000001
2023-08-21,26,7225.65,1365.032,8590.681999999999
2023-08-21,27,7317.282,1220.498,8537.78
2023-08-21,28,7736.648,1260.016,8996.664
2023-08-21,29,7982.822,1503.034,9485.856
2023-08-21,30,7987.6,1649.036,9636.636
2023-08-21,31,8286.318,1951.756,10238.073999999999
2023-08-21,32,8273.76,1969.518,10243.278
2023-08-21,33,8355.153999999999,1939.624,10294.777999999998
2023-08-21,34,8486.132000000001,1807.372,10293.504
2023-08-21,35,8721.916000000001,1672.882,10394.798
2023-08-21,36,9089.078000000001,1555.996,10645.074
2023-08-21,37,9017.81,1789.686,10807.496
2023-08-21,38,8743.405999999999,1886.532,10629.937999999998
2023-08-21,39,8650.932,1930.498,10581.43
2023-08-21,40,8710.808,1966.982,10677.79
2023-08-21,41,9117.004,2016.3,11133.304
2023-08-21,42,9186.84,2237.786,11424.626
2023-08-21,43,9006.852,2415.788,11422.640000000001
2023-08-21,44,8989.168,2418.296,11407.464
2023-08-21,45,8929.351999999999,2402.166,11331.518
2023-08-21,46,8639.644,2397.268,11036.912
2023-08-21,47,8465.95,2371.32,10837.27
2023-08-21,48,8390.246,2364.31,10754.555999999999
2023-08-22,1,8055.936,2555.35,10611.286
2023-08-22,2,7510.038,2518.848,10028.885999999999
2023-08-22,3,7524.024,2449.95,9973.974
2023-08-22,4,7549.504,2392.968,9942.472
2023-08-22,5,7415.204,2044.606,9459.81
2023-08-22,6,7518.954,1824.9,9343.854
2023-08-22,7,7224.0,1717.216,8941.216
2023-08-22,8,7132.505999999999,1644.32,8776.826
2023-08-22,9,6902.964,1577.896,8480.86
2023-08-22,10,6994.602,1441.39,8435.992
2023-08-22,11,7110.664,1201.726,8312.39
2023-08-22,12,7375.4,857.566,8232.966
2023-08-22,13,7658.716,578.038,8236.754
2023-08-22,14,8043.994000000001,207.716,8251.710000000001
2023-08-22,15,8445.87,0.308,8446.178000000002
2023-08-22,16,8352.758,31.756,8384.514
2023-08-22,23,7481.486000000001,106.272,7587.758000000001
2023-08-22,24,7293.280000000001,199.852,7493.1320000000005
2023-08-22,25,7267.744000000001,106.54,7374.284000000001
2023-08-22,26,7124.884,54.632000000000005,7179.516
2023-08-22,27,7334.858,5.45,7340.308
2023-08-22,28,7235.274,42.584,7277.858
2023-08-22,29,6695.972,5.866,6701.838
2023-08-22,33,6486.621999999999,75.902,6562.523999999999
2023-08-22,34,6626.68,160.154,6786.834000000001
2023-08-22,35,6068.982,323.218,6392.2
2023-08-22,36,5749.636,432.966,6182.602000000001
2023-08-22,37,5477.23,473.516,5950.745999999999
2023-08-22,38,5338.096,542.934,5881.03
2023-08-22,39,5432.502,419.242,5851.744000000001
2023-08-22,40,5392.298,253.766,5646.063999999999
2023-08-22,41,5088.0599999999995,73.416,5161.476
2023-08-22,42,4939.878000000001,2.834,4942.712
2023-08-25,29,2620.768,0.95,2621.718
2023-08-25,30,2523.214,21.0,2544.214
2023-08-25,31,2334.044,21.0,2355.044
2023-08-25,32,2248.254,20.5,2268.754
2023-08-25,33,2245.146,19.5,2264.646
2023-08-25,34,2280.1639999999998,12.8,2292.964
2023-08-25,46,3938.124,0.35,3938.4739999999997
2023-08-25,47,3575.026,2.0,3577.026
2023-08-25,48,3567.084,3.35,3570.4339999999997
2023-08-26,1,3324.652,4.5,3329.152
2023-08-26,2,2825.7039999999997,2.366,2828.0699999999997
2023-08-26,3,2574.328,4.5,2578.828
2023-08-26,4,2162.554,3.35,2165.904
2023-08-26,38,2936.214,2.666,2938.88
2023-08-26,39,2657.97,24.216,2682.1859999999997
2023-08-27,10,3456.4300000000003,86.39399999999999,3542.824
2023-08-27,11,3514.66,173.316,3687.9759999999997
2023-08-27,12,3500.018,218.542,3718.56
2023-08-27,13,3663.2,231.802,3895.002
2023-08-27,14,3592.188,316.82,3909.0080000000003
2023-08-27,15,3510.272,361.484,3871.756
2023-08-27,16,3438.6420000000003,352.81600000000003,3791.4580000000005
2023-08-27,17,3674.632,34.062,3708.694
2023-08-29,1,3400.278,63.866,3464.144
2023-08-29,2,3300.2259999999997,294.616,3594.8419999999996
2023-08-29,3,3582.1760000000004,127.166,3709.3420000000006
2023-08-29,4,3446.2920000000004,93.512,3539.8040000000005
2023-08-29,25,4924.755999999999,23.886,4948.642
2023-08-29,26,5133.688,306.02,5439.7080000000005
2023-08-29,27,4932.396000000001,414.982,5347.378000000001
2023-08-29,28,4903.846,407.066,5310.911999999999
2023-08-29,29,4950.974,456.466,5407.4400000000005
2023-08-29,30,5115.026,632.268,5747.294
2023-08-29,31,5400.3240000000005,808.258,6208.582
2023-08-29,32,5720.146000000001,934.582,6654.728000000001
2023-08-29,33,6247.526,841.976,7089.5019999999995
2023-08-29,34,6579.282,909.334,7488.616
2023-08-29,35,6864.8099999999995,1103.484,7968.294
2023-08-29,36,7033.404,1007.69,8041.094000000001
2023-08-29,37,7447.386,800.768,8248.154
2023-08-29,38,7404.59,861.35,8265.94
2023-08-29,39,7077.984,646.098,7724.082
2023-08-29,40,6848.698,575.994,7424.692
2023-08-29,41,7166.316,411.404,7577.719999999999
2023-08-29,42,7558.9259999999995,303.808,7862.7339999999995
2023-08-29,43,7090.876,699.898,7790.774
2023-08-29,44,7042.441999999999,731.318,7773.759999999999
2023-08-29,45,6981.232,670.7,7651.932
2023-08-29,46,6944.314,467.066,7411.38
2023-08-29,47,6612.302,485.516,7097.817999999999
2023-08-29,48,6680.754000000001,576.482,7257.236000000001
2023-08-30,1,6773.124,597.632,7370.755999999999
2023-08-30,2,6564.866,603.764,7168.63
2023-08-30,3,6479.191999999999,519.002,6998.1939999999995
2023-08-30,4,6273.098,349.744,6622.842
2023-08-30,5,6550.616,243.434,6794.05
2023-08-30,6,6475.3859999999995,235.918,6711.303999999999
2023-08-30,7,6376.776,223.484,6600.26
2023-08-30,8,6505.232,157.048,6662.28
2023-08-30,9,6392.986000000001,20.922,6413.908
2023-09-02,23,958.778,0.216,958.994
2023-09-02,24,1116.018,1.816,1117.834
2023-09-02,25,1331.68,2.0,1333.68
2023-09-02,26,1483.176,4.266,1487.442
2023-09-02,27,1661.522,5.0,1666.522
2023-09-02,28,1804.2599999999998,8.366,1812.6259999999997
2023-09-02,29,1822.402,71.374,1893.776
2023-09-02,30,1931.1499999999999,69.36,2000.5099999999998
2023-09-02,31,2191.09,44.0,2235.09
2023-09-02,32,2163.73,45.5,2209.23
2023-09-02,33,2260.358,45.37,2305.728
2023-09-02,34,2433.124,41.984,2475.1079999999997
2023-09-02,35,2560.588,82.866,2643.454
2023-09-02,36,2673.742,110.648,2784.3900000000003
2023-09-02,37,2744.702,83.334,2828.036
2023-09-02,38,2863.264,24.258000000000003,2887.522
2023-09-02,39,2897.084,63.63,2960.714
2023-09-02,40,2810.39,219.688,3030.078
2023-09-02,41,2725.7059999999997,333.1,3058.8059999999996
2023-09-02,42,2633.662,343.8,2977.462
2023-09-02,43,2938.418,365.856,3304.2740000000003
2023-09-02,44,3059.574,677.848,3737.422
2023-09-02,45,2993.7580000000003,819.934,3813.692
2023-09-02,46,2929.7300000000005,876.102,3805.8320000000003
2023-09-02,47,2974.6259999999997,904.166,3878.792
2023-09-02,48,3000.172,1032.548,4032.7200000000003
2023-09-03,1,2981.548,1141.084,4122.632
2023-09-03,2,3161.64,1170.05,4331.69
2023-09-03,3,3386.826,1198.034,4584.860000000001
2023-09-03,4,3516.5640000000003,1249.678,4766.242
2023-09-03,5,3673.3,1477.53,5150.83
2023-09-03,6,3573.966,1590.834,5164.8
2023-09-03,7,3495.798,1618.234,5114.031999999999
2023-09-03,8,3646.302,1630.618,5276.92
2023-09-03,9,3642.21,1784.08,5426.29
2023-09-03,10,3519.4919999999997,2032.528,5552.0199999999995
2023-09-03,11,3429.518,2142.6,5572.118
2023-09-03,12,3323.764,2167.166,5490.93
2023-09-03,13,3336.924,2190.614,5527.5380000000005
2023-09-03,14,3272.12,2389.49,5661.61
2023-09-03,15,3334.168,2375.958,5710.126
2023-09-03,16,3537.006,2350.196,5887.201999999999
2023-09-03,17,3534.6639999999998,2346.922,5881.585999999999
2023-09-03,18,3735.96,2168.644,5904.603999999999
2023-09-03,19,3856.12,1988.972,5845.092
2023-09-03,20,4039.532,1745.662,5785.194
2023-09-03,21,3995.324,1794.484,5789.808
2023-09-03,22,3912.122,1816.666,5728.788
2023-09-03,23,3932.414,1840.116,5772.530000000001
2023-09-03,24,4044.7780000000002,1793.584,5838.362
2023-09-03,25,4286.062,1922.12,6208.182
2023-09-03,26,4278.08,2002.7,6280.78
2023-09-03,27,4196.264,2048.132,6244.396000000001
2023-09-03,28,4233.32,2089.72,6323.039999999999
2023-09-03,29,4323.688,2146.098,6469.786
2023-09-03,30,4220.876,2184.432,6405.308
2023-09-03,31,4090.1499999999996,2208.946,6299.096
2023-09-03,32,3928.98,2208.316,6137.296
2023-09-03,33,4018.49,2186.408,6204.897999999999
2023-09-03,34,4053.214,2101.848,6155.062
2023-09-03,35,4182.314,1986.366,6168.68
2023-09-03,36,4182.388,1933.932,6116.32
2023-09-03,37,3979.59,1822.554,5802.144
2023-09-03,38,4040.992,1697.282,5738.274
2023-09-03,39,3717.622,1686.514,5404.1359999999995
2023-09-03,40,3688.0860000000002,1612.432,5300.518
2023-09-03,41,3893.0739999999996,1399.86,5292.933999999999
2023-09-03,42,3948.01,1179.12,5127.13
2023-09-03,43,3926.92,960.8,4887.72
2023-09-03,44,3931.694,729.274,4660.968
2023-09-03,45,4145.262,527.4200000000001,4672.682
2023-09-03,46,4368.302,469.45,4837.7519999999995
2023-09-03,47,4334.932,467.0,4801.932
2023-09-03,48,4308.73,456.0,4764.73
2023-09-04,1,4078.0780000000004,420.81,4498.888000000001
2023-09-04,2,4040.322,306.904,4347.226000000001
2023-09-04,3,4055.894,133.784,4189.678
2023-09-04,4,3808.482,282.012,4090.494
2023-09-04,5,3589.558,401.65,3991.208
2023-09-04,6,3359.19,452.266,3811.456
2023-09-04,7,3426.5280000000002,506.316,3932.844
2023-09-04,8,3282.584,764.618,4047.2019999999998
2023-09-04,9,3232.54,881.516,4114.056
2023-09-04,10,3258.932,905.934,4164.866
2023-09-04,11,3238.664,959.984,4198.648
2023-09-04,12,3104.33,960.932,4065.2619999999997
2023-09-04,13,3031.768,950.916,3982.684
2023-09-04,14,3123.212,935.95,4059.1620000000003
2023-09-04,15,3325.496,886.976,4212.472
2023-09-04,16,3412.428,773.832,4186.26
2023-09-04,17,3438.106,469.644,3907.75
2023-09-04,18,3318.06,449.858,3767.918
2023-09-04,19,3312.2479999999996,444.466,3756.7139999999995
2023-09-04,20,3325.8140000000003,429.6,3755.414
2023-09-04,21,3237.952,413.034,3650.9860000000003
2023-09-04,22,3082.21,419.15,3501.36
2023-09-04,23,3287.262,334.046,3621.308
2023-09-04,24,3355.7799999999997,525.698,3881.4779999999996
2023-09-04,25,3311.8179999999998,554.216,3866.0339999999997
2023-09-04,26,3292.868,462.744,3755.612
2023-09-04,27,3390.7479999999996,406.274,3797.0219999999995
2023-09-04,28,3347.2799999999997,450.384,3797.6639999999998
2023-09-04,29,3527.214,285.458,3812.672
2023-09-04,30,3847.3100000000004,116.9,3964.2100000000005
2023-09-04,31,4047.3019999999997,180.04399999999998,4227.346
2023-09-04,32,3954.178,246.076,4200.254
2023-09-04,33,3907.568,190.952,4098.52
2023-09-04,34,3796.132,49.338,3845.4700000000003
2023-09-06,13,3487.75,236.134,3723.884
2023-09-06,14,3329.3140000000003,179.784,3509.0980000000004
2023-09-07,38,2703.6639999999998,8.418,2712.082
2023-09-07,39,2634.308,28.268,2662.576
2023-09-07,40,2383.184,34.9,2418.0840000000003
2023-09-07,41,2471.7799999999997,22.702,2494.482
2023-09-07,42,2476.556,0.932,2477.488
2023-09-07,43,2347.508,44.65,2392.158
2023-09-07,44,1910.9119999999998,22.616,1933.5279999999998
2023-09-09,14,1201.192,1.216,1202.408
2023-09-09,15,1272.098,3.0,1275.098
2023-09-09,16,1523.73,26.736,1550.4660000000001
2023-09-09,17,1520.052,22.418,1542.4699999999998
2023-09-09,18,1563.9859999999999,3.0,1566.9859999999999
2023-09-09,19,1633.528,2.6,1636.128
2023-09-09,20,1651.268,1.0,1652.268
2023-09-09,21,1723.0040000000001,0.984,1723.988
2023-09-09,22,1811.988,22.752,1834.74
2023-09-09,23,1814.598,198.52,2013.118
2023-09-09,24,2093.09,67.868,2160.958
2023-09-09,25,2329.404,124.698,2454.102
2023-09-09,26,2349.572,262.874,2612.446
2023-09-09,27,2423.4139999999998,432.248,2855.662
2023-09-09,28,2379.364,637.4159999999999,3016.7799999999997
2023-09-09,29,2264.504,863.402,3127.906
2023-09-09,30,2299.734,809.866,3109.6
2023-09-09,31,2470.178,575.13,3045.308
2023-09-09,32,2581.08,431.84,3012.92
2023-09-09,33,2592.83,557.384,3150.214
2023-09-09,34,2676.93,592.574,3269.504
2023-09-09,35,2640.2799999999997,669.094,3309.374
2023-09-09,36,2571.35,574.418,3145.768
2023-09-09,37,2290.062,465.15,2755.212
2023-09-09,38,1990.4679999999998,280.588,2271.056
2023-09-09,39,1931.362,140.96,2072.322
2023-09-09,40,1830.692,34.884,1865.576
2023-09-09,41,1756.878,1.334,1758.212
2023-09-11,1,3520.092,63.446,3583.538
2023-09-11,2,3891.05,233.666,4124.716
2023-09-11,3,4399.3,118.72,4518.02
2023-09-11,4,4794.428,314.248,5108.6759999999995
2023-09-11,5,5234.42,338.356,5572.776
2023-09-11,6,5760.014,449.382,6209.396
2023-09-11,7,6069.692000000001,516.626,6586.318000000001
2023-09-11,8,5990.772,792.648,6783.42
2023-09-11,9,6035.094,1214.612,7249.706
2023-09-11,10,5698.074,1436.336,7134.41
2023-09-11,11,5667.933999999999,1445.85,7113.784
2023-09-11,12,5848.972,1327.38,7176.352
2023-09-11,13,5741.086,1246.718,6987.804
2023-09-11,14,5682.072,798.342,6480.414
2023-09-11,15,5642.005999999999,346.628,5988.633999999999
2023-09-11,16,5808.382,24.948,5833.33
2023-09-12,40,6166.592000000001,46.684,6213.276000000001
2023-09-12,41,6198.237999999999,98.334,6296.571999999999
2023-09-12,42,5958.995999999999,250.722,6209.717999999999
2023-09-12,43,5754.5380000000005,462.0,6216.5380000000005
2023-09-12,44,5836.316,473.5,6309.816
2023-09-12,45,5520.386,463.484,5983.870000000001
2023-09-12,46,5258.212,474.0,5732.212
2023-09-12,47,5172.236000000001,480.0,5652.236000000001
2023-09-12,48,5569.208,227.87,5797.0779999999995
2023-09-13,1,6524.124,4.97,6529.094
2023-09-13,35,4341.688,45.216,4386.904
2023-09-13,36,4725.9220000000005,380.862,5106.784000000001
2023-09-13,37,4941.147999999999,562.636,5503.784
2023-09-13,38,5274.976000000001,608.916,5883.892000000001
2023-09-13,39,5372.818,856.828,6229.646000000001
2023-09-13,40,5503.4980000000005,1012.58,6516.078
2023-09-13,41,5570.268,1141.364,6711.632
2023-09-13,42,5905.806,1570.564,7476.37
2023-09-13,43,6133.136,1777.616,7910.752
2023-09-13,44,6430.328,2215.23,8645.558
2023-09-13,45,6502.242,2331.236,8833.478
2023-09-13,46,6620.564,2538.166,9158.73
2023-09-13,47,6594.716,2937.07,9531.786
2023-09-13,48,6445.62,3150.46,9596.08
2023-09-14,1,6802.362,3086.194,9888.556
2023-09-14,2,7139.396000000001,2984.058,10123.454000000002
2023-09-14,3,7425.732,2941.814,10367.546
2023-09-14,4,7712.148,2981.734,10693.882
2023-09-14,5,7777.944,2860.684,10638.628
2023-09-14,6,8235.972,2513.54,10749.511999999999
2023-09-14,7,8592.738000000001,2401.78,10994.518000000002
2023-09-14,8,8666.876,2193.88,10860.756000000001
2023-09-14,9,8639.278,1827.284,10466.562
2023-09-14,10,8440.662,1702.664,10143.326000000001
2023-09-14,11,8381.404,1616.256,9997.66
2023-09-14,12,8148.034,1503.118,9651.152
2023-09-14,13,7741.871999999999,1454.166,9196.037999999999
2023-09-14,14,7279.796,1363.002,8642.798
2023-09-14,15,6862.532,1262.332,8124.8640000000005
2023-09-14,16,6436.742,1432.46,7869.202
2023-09-14,17,6170.564,1490.816,7661.38
2023-09-14,18,6097.142,1292.302,7389.4439999999995
2023-09-14,19,5948.13,1261.818,7209.948
2023-09-14,20,5852.248,1275.214,7127.4619999999995
2023-09-14,21,5825.966,1421.438,7247.404
2023-09-14,22,5809.639999999999,1436.55,7246.19
2023-09-14,23,5827.782,1434.568,7262.35
2023-09-14,24,5905.554,1443.016,7348.57
2023-09-14,25,6023.558,1445.484,7469.0419999999995
2023-09-14,26,6082.54,1426.564,7509.104
2023-09-14,27,5943.995999999999,1445.284,7389.279999999999
2023-09-14,28,5335.016,1576.93,6911.946
2023-09-14,29,5037.564,1496.456,6534.02
2023-09-14,30,4900.74,1510.102,6410.842
2023-09-14,31,4606.676,1471.266,6077.942000000001
2023-09-14,32,4353.24,1482.8,5836.04
2023-09-14,33,4185.916,1454.232,5640.148
2023-09-14,34,3961.1,1408.27,5369.37
2023-09-14,35,3675.0699999999997,1295.026,4970.096
2023-09-14,36,3344.1440000000002,1215.7,4559.844
2023-09-14,37,3077.384,1043.736,4121.12
2023-09-14,38,2745.904,915.85,3661.754
2023-09-14,39,2508.774,736.032,3244.806
2023-09-14,40,2490.1639999999998,531.234,3021.3979999999997
2023-09-14,41,2453.346,284.534,2737.88
2023-09-14,42,2621.6119999999996,13.974,2635.586
2023-09-16,3,3809.6360000000004,37.216,3846.8520000000003
2023-09-16,4,3688.392,148.038,3836.43
2023-09-16,5,3783.9300000000003,3.814,3787.744
2023-09-16,6,3861.058,1.684,3862.742
2023-09-16,7,4092.7920000000004,47.156,4139.948
2023-09-16,8,4080.112,105.284,4185.396
2023-09-16,9,4066.6220000000003,15.5,4082.1220000000003
2023-09-16,10,4039.358,96.184,4135.542
2023-09-16,11,3927.908,24.382,3952.29
2023-09-16,12,3622.076,5.5,3627.576
2023-09-17,15,6545.496,254.234,6799.7300000000005
2023-09-17,16,6602.768,264.258,6867.026
2023-09-17,17,6695.273999999999,124.738,6820.012
2023-09-17,48,7262.152,201.784,7463.936
2023-09-18,1,7017.745999999999,168.53199999999998,7186.277999999999
2023-09-18,2,6586.83,134.05,6720.88
2023-09-18,3,6041.222,25.6,6066.822
2023-09-18,13,6872.336,41.36,6913.696
2023-09-18,25,12749.306,26.966,12776.272
2023-09-18,26,12992.831999999999,8.4,13001.231999999998
2023-09-18,27,13474.642,107.086,13581.728
2023-09-18,28,13295.646,374.018,13669.664
2023-09-18,29,12885.904,985.15,13871.054
2023-09-18,30,12820.246000000001,815.298,13635.544000000002
2023-09-18,31,12953.87,624.78,13578.650000000001
2023-09-18,32,12904.55,800.778,13705.328
2023-09-18,33,12744.766,759.0600000000001,13503.826
2023-09-18,34,12948.528,730.8679999999999,13679.396
2023-09-18,35,12712.905999999999,612.058,13324.964
2023-09-18,36,12838.758000000002,571.676,13410.434000000001
2023-09-18,37,13442.538,458.304,13900.842
2023-09-18,38,13269.47,386.966,13656.436
2023-09-18,39,13232.518,318.3,13550.818
2023-09-18,40,13506.083999999999,179.632,13685.715999999999
2023-09-18,41,13771.122,26.934,13798.055999999999
2023-09-18,43,14078.944,43.5,14122.444
2023-09-18,44,13816.79,255.088,14071.878
2023-09-18,45,14154.822,10.216,14165.038
2023-09-18,46,14277.988,142.442,14420.43
2023-09-18,47,13832.88,752.924,14585.804
2023-09-18,48,13122.918000000001,1525.696,14648.614000000001
2023-09-19,1,13005.564,1497.636,14503.2
2023-09-19,2,13280.982,1223.052,14504.034
2023-09-19,3,13475.008000000002,1246.788,14721.796000000002
2023-09-19,4,13327.784,1559.566,14887.35
2023-09-19,5,13204.418000000001,1654.334,14858.752000000002
2023-09-19,6,13072.135999999999,1911.446,14983.581999999999
2023-09-19,7,13054.689999999999,1910.352,14965.042
2023-09-19,8,12817.966,1957.666,14775.632
2023-09-19,9,12357.99,2002.864,14360.854
2023-09-19,10,11736.8,1897.37,13634.169999999998
2023-09-19,11,11741.256,1596.258,13337.514
2023-09-19,12,11678.978000000001,1438.45,13117.428000000002
